case_id,cwe,main_file,java_file,func_name,target,old_labeled_lines,case_id,bad_source_lines,bad_sink_lines,fixed_lines
2808,CWE191,CWE191_Integer_Underflow__short_console_readLine_postdec_66a,CWE191_Integer_Underflow__short_console_readLine_postdec_66a,goodG2B,0,[37],2808,,,106
2808,CWE191,,CWE191_Integer_Underflow__short_console_readLine_postdec_66b,,,,2808,,,
,,,,,,,,,,
2809,CWE191,CWE191_Integer_Underflow__int_Environment_predec_53a,CWE191_Integer_Underflow__int_Environment_predec_53a,bad,1,[35],2809,36,,
2809,CWE191,,CWE191_Integer_Underflow__int_Environment_predec_53b,,,,2809,,,
2809,CWE191,,CWE191_Integer_Underflow__int_Environment_predec_53c,,,,2809,,,
2809,CWE191,,CWE191_Integer_Underflow__int_Environment_predec_53d,,,,2809,,29,
,,,,,,,,,,
2810,CWE191,CWE191_Integer_Underflow__int_getParameter_Servlet_sub_31,CWE191_Integer_Underflow__int_getParameter_Servlet_sub_31,goodB2G,0,"[37, 56]",2810,,,121
,,,,,,,,,,
2811,CWE191,CWE191_Integer_Underflow__int_console_readLine_predec_66a,CWE191_Integer_Underflow__int_console_readLine_predec_66a,goodB2G,0,[48],2811,,,
2811,CWE191,,CWE191_Integer_Underflow__int_console_readLine_predec_66b,,,,2811,,,54
,,,,,,,,,,
2812,CWE191,CWE191_Integer_Underflow__long_rand_postdec_31,CWE191_Integer_Underflow__long_rand_postdec_31,bad,1,"[38, 30]",2812,30,38,
,,,,,,,,,,
2813,CWE191,CWE191_Integer_Underflow__int_database_predec_71a,CWE191_Integer_Underflow__int_database_predec_71a,goodB2G,0,[54],2813,,,
2813,CWE191,,CWE191_Integer_Underflow__int_database_predec_71b,,,,2813,,,54
,,,,,,,,,,
2814,CWE191,CWE191_Integer_Underflow__short_console_readLine_predec_53a,CWE191_Integer_Underflow__short_console_readLine_predec_53a,goodB2G,0,[37],2814,,,
2814,CWE191,,CWE191_Integer_Underflow__short_console_readLine_predec_53b,,,,2814,,,
2814,CWE191,,CWE191_Integer_Underflow__short_console_readLine_predec_53c,,,,2814,,,
2814,CWE191,,CWE191_Integer_Underflow__short_console_readLine_predec_53d,,,,2814,,,49
,,,,,,,,,,
2815,CWE191,CWE191_Integer_Underflow__short_rand_predec_81a,CWE191_Integer_Underflow__short_rand_predec_81a,goodB2G,0,[28],2815,,,
2815,CWE191,,CWE191_Integer_Underflow__short_rand_predec_81_goodB2G,,,,2815,,,27
,,,,,,,,,,
2816,CWE191,CWE191_Integer_Underflow__int_getQueryString_Servlet_multiply_01,CWE191_Integer_Underflow__int_getQueryString_Servlet_multiply_01,bad,1,"[36, 60]",2816,37,60,
,,,,,,,,,,
2817,CWE191,CWE191_Integer_Underflow__int_File_sub_16,CWE191_Integer_Underflow__int_File_sub_16,bad,1,"[117, 54]",2817,54,117,
,,,,,,,,,,
2818,CWE191,CWE191_Integer_Underflow__byte_min_postdec_71a,CWE191_Integer_Underflow__byte_min_postdec_71a,goodB2G,0,[28],2818,,,
2818,CWE191,,CWE191_Integer_Underflow__byte_min_postdec_71b,,,,2818,,,54
,,,,,,,,,,
2819,CWE191,CWE191_Integer_Underflow__long_console_readLine_postdec_61a,CWE191_Integer_Underflow__long_console_readLine_postdec_61a,goodB2G,0,[28],2819,,,60
2819,CWE191,,CWE191_Integer_Underflow__long_console_readLine_postdec_61b,,,,2819,,,
,,,,,,,,,,
2820,CWE191,CWE191_Integer_Underflow__int_random_multiply_61a,CWE191_Integer_Underflow__int_random_multiply_61a,bad,1,[32],2820,,32,
2820,CWE191,,CWE191_Integer_Underflow__int_random_multiply_61b,,,,2820,32,,
,,,,,,,,,,
2821,CWE191,CWE191_Integer_Underflow__int_console_readLine_predec_53a,CWE191_Integer_Underflow__int_console_readLine_predec_53a,bad,1,[48],2821,48,,
2821,CWE191,,CWE191_Integer_Underflow__int_console_readLine_predec_53b,,,,2821,,,
2821,CWE191,,CWE191_Integer_Underflow__int_console_readLine_predec_53c,,,,2821,,,
2821,CWE191,,CWE191_Integer_Underflow__int_console_readLine_predec_53d,,,,2821,,29,
,,,,,,,,,,
2822,CWE191,CWE191_Integer_Underflow__int_Property_postdec_17,CWE191_Integer_Underflow__int_Property_postdec_17,goodB2G,0,"[40, 55]",2822,,,102
,,,,,,,,,,
2823,CWE191,CWE191_Integer_Underflow__int_getParameter_Servlet_postdec_02,CWE191_Integer_Underflow__int_getParameter_Servlet_postdec_02,goodB2G1,0,"[35, 57]",2823,,,151
,,,,,,,,,,
2824,CWE191,CWE191_Integer_Underflow__int_getCookies_Servlet_predec_16,CWE191_Integer_Underflow__int_getCookies_Servlet_predec_16,goodB2G,0,"[58, 41]",2824,,,117
,,,,,,,,,,
2825,CWE191,CWE191_Integer_Underflow__int_connect_tcp_predec_42,CWE191_Integer_Underflow__int_connect_tcp_predec_42,bad,1,[122],2825,55,122,
,,,,,,,,,,
2826,CWE191,CWE191_Integer_Underflow__int_min_sub_67a,CWE191_Integer_Underflow__int_min_sub_67a,goodB2G,0,[35],2826,,,
2826,CWE191,,CWE191_Integer_Underflow__int_min_sub_67b,,,,2826,,,54
,,,,,,,,,,
2827,CWE191,CWE191_Integer_Underflow__byte_console_readLine_sub_81a,CWE191_Integer_Underflow__byte_console_readLine_sub_81a,goodB2G,0,[37],2827,,,
2827,CWE191,,CWE191_Integer_Underflow__byte_console_readLine_sub_81_goodB2G,,,,2827,,,27
,,,,,,,,,,
2828,CWE191,CWE191_Integer_Underflow__int_database_postdec_53a,CWE191_Integer_Underflow__int_database_postdec_53a,goodB2G,0,[54],2828,,,
2828,CWE191,,CWE191_Integer_Underflow__int_database_postdec_53b,,,,2828,,,
2828,CWE191,,CWE191_Integer_Underflow__int_database_postdec_53c,,,,2828,,,
2828,CWE191,,CWE191_Integer_Underflow__int_database_postdec_53d,,,,2828,,,53
,,,,,,,,,,
2829,CWE191,CWE191_Integer_Underflow__int_database_postdec_72a,CWE191_Integer_Underflow__int_database_postdec_72a,bad,1,[55],2829,55,,
2829,CWE191,,CWE191_Integer_Underflow__int_database_postdec_72b,,,,2829,,31,
,,,,,,,,,,
2830,CWE191,CWE191_Integer_Underflow__int_random_predec_66a,CWE191_Integer_Underflow__int_random_predec_66a,bad,1,[32],2830,32,,
2830,CWE191,,CWE191_Integer_Underflow__int_random_predec_66b,,,,2830,,30,
,,,,,,,,,,
2831,CWE191,CWE191_Integer_Underflow__short_console_readLine_multiply_01,CWE191_Integer_Underflow__short_console_readLine_multiply_01,bad,1,"[37, 92]",2831,45,92,
,,,,,,,,,,
2832,CWE191,CWE191_Integer_Underflow__int_Environment_sub_81a,CWE191_Integer_Underflow__int_Environment_sub_81a,goodB2G,0,[35],2832,,,
2832,CWE191,,CWE191_Integer_Underflow__int_Environment_sub_81_goodB2G,,,,2832,,,29
,,,,,,,,,,
2833,CWE191,CWE191_Integer_Underflow__byte_console_readLine_sub_74a,CWE191_Integer_Underflow__byte_console_readLine_sub_74a,goodB2G,0,[38],2833,,,
2833,CWE191,,CWE191_Integer_Underflow__byte_console_readLine_sub_74b,,,,2833,,,53
,,,,,,,,,,
2834,CWE191,CWE191_Integer_Underflow__int_URLConnection_postdec_02,CWE191_Integer_Underflow__int_URLConnection_postdec_02,bad,1,"[51, 107]",2834,51,107,
,,,,,,,,,,
2835,CWE191,CWE191_Integer_Underflow__int_getCookies_Servlet_postdec_66a,CWE191_Integer_Underflow__int_getCookies_Servlet_postdec_66a,bad,1,[40],2835,40,,
2835,CWE191,,CWE191_Integer_Underflow__int_getCookies_Servlet_postdec_66b,,,,2835,,30,
,,,,,,,,,,
2836,CWE191,CWE191_Integer_Underflow__short_rand_predec_31,CWE191_Integer_Underflow__short_rand_predec_31,bad,1,"[30, 38]",2836,30,38,
,,,,,,,,,,
2837,CWE191,CWE191_Integer_Underflow__int_URLConnection_multiply_61a,CWE191_Integer_Underflow__int_URLConnection_multiply_61a,bad,1,[32],2837,,32,
2837,CWE191,,CWE191_Integer_Underflow__int_URLConnection_multiply_61b,,,,2837,53,,
,,,,,,,,,,
2838,CWE191,CWE191_Integer_Underflow__long_rand_multiply_61a,CWE191_Integer_Underflow__long_rand_multiply_61a,bad,1,[30],2838,28,,
2838,CWE191,,CWE191_Integer_Underflow__long_rand_multiply_61b,,,,2838,,30,
,,,,,,,,,,
2839,CWE191,CWE191_Integer_Underflow__short_rand_predec_74a,CWE191_Integer_Underflow__short_rand_predec_74a,bad,1,[29],2839,29,,
2839,CWE191,,CWE191_Integer_Underflow__short_rand_predec_74b,,,,2839,,29,
,,,,,,,,,,
2840,CWE191,CWE191_Integer_Underflow__int_Environment_multiply_61a,CWE191_Integer_Underflow__int_Environment_multiply_61a,goodB2G,0,[32],2840,,,66
2840,CWE191,,CWE191_Integer_Underflow__int_Environment_multiply_61b,,,,2840,,,
,,,,,,,,,,
2841,CWE191,CWE191_Integer_Underflow__int_URLConnection_sub_73a,CWE191_Integer_Underflow__int_URLConnection_sub_73a,bad,1,[54],2841,54,,
2841,CWE191,,CWE191_Integer_Underflow__int_URLConnection_sub_73b,,,,2841,,31,
,,,,,,,,,,
2842,CWE191,CWE191_Integer_Underflow__int_console_readLine_multiply_72a,CWE191_Integer_Underflow__int_console_readLine_multiply_72a,goodB2G,0,[49],2842,,,
2842,CWE191,,CWE191_Integer_Underflow__int_console_readLine_multiply_72b,,,,2842,,,61
,,,,,,,,,,
2843,CWE191,CWE191_Integer_Underflow__int_getQueryString_Servlet_sub_31,CWE191_Integer_Underflow__int_getQueryString_Servlet_sub_31,goodB2G,0,"[38, 65]",2843,,,138
,,,,,,,,,,
2844,CWE191,CWE191_Integer_Underflow__int_getParameter_Servlet_postdec_74a,CWE191_Integer_Underflow__int_getParameter_Servlet_postdec_74a,bad,1,[36],2844,37,,
2844,CWE191,,CWE191_Integer_Underflow__int_getParameter_Servlet_postdec_74b,,,,2844,,31,
,,,,,,,,,,
2845,CWE191,CWE191_Integer_Underflow__short_min_postdec_66a,CWE191_Integer_Underflow__short_min_postdec_66a,goodB2G,0,[28],2845,,,
2845,CWE191,,CWE191_Integer_Underflow__short_min_postdec_66b,,,,2845,,,54
,,,,,,,,,,
2846,CWE191,CWE191_Integer_Underflow__int_random_sub_42,CWE191_Integer_Underflow__int_random_sub_42,bad,1,[42],2846,32,42,
,,,,,,,,,,
2847,CWE191,CWE191_Integer_Underflow__int_random_sub_01,CWE191_Integer_Underflow__int_random_sub_01,bad,1,"[35, 32]",2847,32,35,
,,,,,,,,,,
2848,CWE191,CWE191_Integer_Underflow__byte_console_readLine_multiply_52a,CWE191_Integer_Underflow__byte_console_readLine_multiply_52a,goodG2B,0,[37],2848,,,104
2848,CWE191,,CWE191_Integer_Underflow__byte_console_readLine_multiply_52b,,,,2848,,,
2848,CWE191,,CWE191_Integer_Underflow__byte_console_readLine_multiply_52c,,,,2848,,,
,,,,,,,,,,
2849,CWE191,CWE191_Integer_Underflow__int_connect_tcp_multiply_16,CWE191_Integer_Underflow__int_connect_tcp_multiply_16,bad,1,"[118, 52]",2849,52,118,
,,,,,,,,,,
2850,CWE191,CWE191_Integer_Underflow__short_min_multiply_01,CWE191_Integer_Underflow__short_min_multiply_01,goodB2G,0,"[33, 28]",2850,,,73
,,,,,,,,,,
2851,CWE191,CWE191_Integer_Underflow__int_Property_predec_74a,CWE191_Integer_Underflow__int_Property_predec_74a,bad,1,[36],2851,37,,
2851,CWE191,,CWE191_Integer_Underflow__int_Property_predec_74b,,,,2851,,31,
,,,,,,,,,,
2852,CWE191,CWE191_Integer_Underflow__int_random_predec_42,CWE191_Integer_Underflow__int_random_predec_42,goodB2G,0,[42],2852,,,86
,,,,,,,,,,
2853,CWE191,CWE191_Integer_Underflow__long_console_readLine_predec_81a,CWE191_Integer_Underflow__long_console_readLine_predec_81a,bad,1,[37],2853,45,,
2853,CWE191,,CWE191_Integer_Underflow__long_console_readLine_predec_81_bad,,,,2853,,27,
,,,,,,,,,,
2854,CWE191,CWE191_Integer_Underflow__int_listen_tcp_sub_16,CWE191_Integer_Underflow__int_listen_tcp_sub_16,goodB2G,0,"[54, 130]",2854,,,256
,,,,,,,,,,
2855,CWE191,CWE191_Integer_Underflow__byte_rand_postdec_75a,CWE191_Integer_Underflow__byte_rand_postdec_75a,bad,1,[33],2855,33,,
2855,CWE191,,CWE191_Integer_Underflow__byte_rand_postdec_75b,,,,2855,,40,
,,,,,,,,,,
2856,CWE191,CWE191_Integer_Underflow__long_rand_postdec_17,CWE191_Integer_Underflow__long_rand_postdec_17,bad,1,"[38, 33]",2856,33,38,
,,,,,,,,,,
2857,CWE191,CWE191_Integer_Underflow__int_connect_tcp_sub_42,CWE191_Integer_Underflow__int_connect_tcp_sub_42,goodG2B,0,[122],2857,,,134
,,,,,,,,,,
2858,CWE191,CWE191_Integer_Underflow__int_getParameter_Servlet_multiply_67a,CWE191_Integer_Underflow__int_getParameter_Servlet_multiply_67a,goodG2B,0,[40],2858,,,70
2858,CWE191,,CWE191_Integer_Underflow__int_getParameter_Servlet_multiply_67b,,,,2858,,,
,,,,,,,,,,
2859,CWE191,CWE191_Integer_Underflow__short_rand_predec_01,CWE191_Integer_Underflow__short_rand_predec_01,goodB2G,0,"[28, 31]",2859,,,67
,,,,,,,,,,
2860,CWE191,CWE191_Integer_Underflow__int_min_postdec_54a,CWE191_Integer_Underflow__int_min_postdec_54a,bad,1,[30],2860,30,,
2860,CWE191,,CWE191_Integer_Underflow__int_min_postdec_54b,,,,2860,,,
2860,CWE191,,CWE191_Integer_Underflow__int_min_postdec_54c,,,,2860,,,
2860,CWE191,,CWE191_Integer_Underflow__int_min_postdec_54d,,,,2860,,,
2860,CWE191,,CWE191_Integer_Underflow__int_min_postdec_54e,,,,2860,,29,
,,,,,,,,,,
2861,CWE191,CWE191_Integer_Underflow__int_min_postdec_71a,CWE191_Integer_Underflow__int_min_postdec_71a,goodB2G,0,[30],2861,,,56
2861,CWE191,,CWE191_Integer_Underflow__int_min_postdec_71b,,,,2861,,,
,,,,,,,,,,
2862,CWE191,CWE191_Integer_Underflow__int_listen_tcp_sub_31,CWE191_Integer_Underflow__int_listen_tcp_sub_31,bad,1,"[59, 136]",2862,59,136,
,,,,,,,,,,
2863,CWE191,CWE191_Integer_Underflow__int_getParameter_Servlet_predec_74a,CWE191_Integer_Underflow__int_getParameter_Servlet_predec_74a,bad,1,[36],2863,37,,
2863,CWE191,,CWE191_Integer_Underflow__int_getParameter_Servlet_predec_74b,,,,2863,,31,
,,,,,,,,,,
2864,CWE191,CWE191_Integer_Underflow__int_getQueryString_Servlet_predec_71a,CWE191_Integer_Underflow__int_getQueryString_Servlet_predec_71a,bad,1,[36],2864,37,,
2864,CWE191,,CWE191_Integer_Underflow__int_getQueryString_Servlet_predec_71b,,,,2864,,30,
,,,,,,,,,,
2865,CWE191,CWE191_Integer_Underflow__int_Environment_postdec_22a,CWE191_Integer_Underflow__int_Environment_postdec_22a,bad,1,[39],2865,40,,
2865,CWE191,,CWE191_Integer_Underflow__int_Environment_postdec_22b,,,,2865,,30,
,,,,,,,,,,
2866,CWE191,CWE191_Integer_Underflow__int_min_sub_66a,CWE191_Integer_Underflow__int_min_sub_66a,bad,1,[30],2866,30,,
2866,CWE191,,CWE191_Integer_Underflow__int_min_sub_66b,,,,2866,,30,
,,,,,,,,,,
2867,CWE191,CWE191_Integer_Underflow__int_random_postdec_42,CWE191_Integer_Underflow__int_random_postdec_42,bad,1,[42],2867,32,42,
,,,,,,,,,,
2868,CWE191,CWE191_Integer_Underflow__int_random_multiply_22a,CWE191_Integer_Underflow__int_random_multiply_22a,bad,1,[36],2868,36,,
2868,CWE191,,CWE191_Integer_Underflow__int_random_multiply_22b,,,,2868,,32,
,,,,,,,,,,
2869,CWE191,CWE191_Integer_Underflow__short_min_sub_81a,CWE191_Integer_Underflow__short_min_sub_81a,goodB2G,0,[28],2869,,,
2869,CWE191,,CWE191_Integer_Underflow__short_min_sub_81_goodB2G,,,,2869,,,27
,,,,,,,,,,
2870,CWE191,CWE191_Integer_Underflow__int_getParameter_Servlet_postdec_01,CWE191_Integer_Underflow__int_getParameter_Servlet_postdec_01,goodB2G,0,"[35, 49]",2870,,,100
,,,,,,,,,,
2871,CWE191,CWE191_Integer_Underflow__int_getParameter_Servlet_predec_02,CWE191_Integer_Underflow__int_getParameter_Servlet_predec_02,goodB2G1,0,"[35, 57]",2871,,,148
,,,,,,,,,,
2872,CWE191,CWE191_Integer_Underflow__int_Property_sub_52a,CWE191_Integer_Underflow__int_Property_sub_52a,goodB2G,0,[35],2872,,,
2872,CWE191,,CWE191_Integer_Underflow__int_Property_sub_52b,,,,2872,,,
2872,CWE191,,CWE191_Integer_Underflow__int_Property_sub_52c,,,,2872,,,51
,,,,,,,,,,
2873,CWE191,CWE191_Integer_Underflow__int_PropertiesFile_postdec_66a,CWE191_Integer_Underflow__int_PropertiesFile_postdec_66a,goodB2G,0,[49],2873,,,
2873,CWE191,,CWE191_Integer_Underflow__int_PropertiesFile_postdec_66b,,,,2873,,,56
,,,,,,,,,,
2874,CWE191,CWE191_Integer_Underflow__long_console_readLine_postdec_71a,CWE191_Integer_Underflow__long_console_readLine_postdec_71a,goodB2G,0,[37],2874,,,
2874,CWE191,,CWE191_Integer_Underflow__long_console_readLine_postdec_71b,,,,2874,,,54
,,,,,,,,,,
2875,CWE191,CWE191_Integer_Underflow__byte_rand_multiply_71a,CWE191_Integer_Underflow__byte_rand_multiply_71a,goodB2G,0,[28],2875,,,
2875,CWE191,,CWE191_Integer_Underflow__byte_rand_multiply_71b,,,,2875,,,58
,,,,,,,,,,
2876,CWE191,CWE191_Integer_Underflow__long_console_readLine_multiply_02,CWE191_Integer_Underflow__long_console_readLine_multiply_02,goodG2B2,0,"[37, 99]",2876,,,141
,,,,,,,,,,
2877,CWE191,CWE191_Integer_Underflow__int_listen_tcp_sub_74a,CWE191_Integer_Underflow__int_listen_tcp_sub_74a,goodB2G,0,[58],2877,,,
2877,CWE191,,CWE191_Integer_Underflow__int_listen_tcp_sub_74b,,,,2877,,,55
,,,,,,,,,,
2878,CWE191,CWE191_Integer_Underflow__long_console_readLine_postdec_53a,CWE191_Integer_Underflow__long_console_readLine_postdec_53a,goodB2G,0,[37],2878,,,
2878,CWE191,,CWE191_Integer_Underflow__long_console_readLine_postdec_53b,,,,2878,,,
2878,CWE191,,CWE191_Integer_Underflow__long_console_readLine_postdec_53c,,,,2878,,,
2878,CWE191,,CWE191_Integer_Underflow__long_console_readLine_postdec_53d,,,,2878,,,51
,,,,,,,,,,
2879,CWE191,CWE191_Integer_Underflow__short_console_readLine_multiply_31,CWE191_Integer_Underflow__short_console_readLine_multiply_31,goodG2B,0,"[39, 99]",2879,,,120
,,,,,,,,,,
2880,CWE191,CWE191_Integer_Underflow__int_URLConnection_postdec_21,CWE191_Integer_Underflow__int_URLConnection_postdec_21,bad,1,[56],2880,56,112,
,,,,,,,,,,
2881,CWE191,CWE191_Integer_Underflow__byte_rand_sub_54a,CWE191_Integer_Underflow__byte_rand_sub_54a,bad,1,[28],2881,28,,
2881,CWE191,,CWE191_Integer_Underflow__byte_rand_sub_54b,,,,2881,,,
2881,CWE191,,CWE191_Integer_Underflow__byte_rand_sub_54c,,,,2881,,,
2881,CWE191,,CWE191_Integer_Underflow__byte_rand_sub_54d,,,,2881,,,
2881,CWE191,,CWE191_Integer_Underflow__byte_rand_sub_54e,,,,2881,,27,
,,,,,,,,,,
2882,CWE191,CWE191_Integer_Underflow__long_min_predec_22a,CWE191_Integer_Underflow__long_min_predec_22a,bad,1,[32],2882,32,,
2882,CWE191,,CWE191_Integer_Underflow__long_min_predec_22b,,,,2882,,28,
,,,,,,,,,,
2883,CWE191,CWE191_Integer_Underflow__int_getCookies_Servlet_multiply_73a,CWE191_Integer_Underflow__int_getCookies_Servlet_multiply_73a,bad,1,[41],2883,41,,
2883,CWE191,,CWE191_Integer_Underflow__int_getCookies_Servlet_multiply_73b,,,,2883,,33,
,,,,,,,,,,
2884,CWE191,CWE191_Integer_Underflow__long_console_readLine_predec_71a,CWE191_Integer_Underflow__long_console_readLine_predec_71a,goodG2B,0,[37],2884,,,104
2884,CWE191,,CWE191_Integer_Underflow__long_console_readLine_predec_71b,,,,2884,,,
,,,,,,,,,,
2885,CWE191,CWE191_Integer_Underflow__long_console_readLine_postdec_42,CWE191_Integer_Underflow__long_console_readLine_postdec_42,goodG2B,0,[97],2885,,,110
,,,,,,,,,,
2886,CWE191,CWE191_Integer_Underflow__int_console_readLine_sub_54a,CWE191_Integer_Underflow__int_console_readLine_sub_54a,bad,1,[48],2886,48,,
2886,CWE191,,CWE191_Integer_Underflow__int_console_readLine_sub_54b,,,,2886,,,
2886,CWE191,,CWE191_Integer_Underflow__int_console_readLine_sub_54c,,,,2886,,,
2886,CWE191,,CWE191_Integer_Underflow__int_console_readLine_sub_54d,,,,2886,,,
2886,CWE191,,CWE191_Integer_Underflow__int_console_readLine_sub_54e,,,,2886,,29,
,,,,,,,,,,
2887,CWE191,CWE191_Integer_Underflow__int_database_postdec_67a,CWE191_Integer_Underflow__int_database_postdec_67a,goodB2G,0,[59],2887,,,
2887,CWE191,,CWE191_Integer_Underflow__int_database_postdec_67b,,,,2887,,,56
,,,,,,,,,,
2888,CWE191,CWE191_Integer_Underflow__int_getQueryString_Servlet_multiply_71a,CWE191_Integer_Underflow__int_getQueryString_Servlet_multiply_71a,goodB2G,0,[36],2888,,,
2888,CWE191,,CWE191_Integer_Underflow__int_getQueryString_Servlet_multiply_71b,,,,2888,,,60
,,,,,,,,,,
2889,CWE191,CWE191_Integer_Underflow__int_min_predec_31,CWE191_Integer_Underflow__int_min_predec_31,bad,1,"[40, 32]",2889,32,40,
,,,,,,,,,,
2890,CWE191,CWE191_Integer_Underflow__long_console_readLine_sub_67a,CWE191_Integer_Underflow__long_console_readLine_sub_67a,goodB2G,0,[42],2890,,,
2890,CWE191,,CWE191_Integer_Underflow__long_console_readLine_sub_67b,,,,2890,,,52
,,,,,,,,,,
2891,CWE191,CWE191_Integer_Underflow__int_getCookies_Servlet_sub_21,CWE191_Integer_Underflow__int_getCookies_Servlet_sub_21,goodG2B,0,[43],2891,,,186
,,,,,,,,,,
2892,CWE191,CWE191_Integer_Underflow__int_connect_tcp_postdec_16,CWE191_Integer_Underflow__int_connect_tcp_postdec_16,goodB2G,0,"[52, 116]",2892,,,231
,,,,,,,,,,
2893,CWE191,CWE191_Integer_Underflow__int_getCookies_Servlet_predec_52a,CWE191_Integer_Underflow__int_getCookies_Servlet_predec_52a,bad,1,[40],2893,40,,
2893,CWE191,,CWE191_Integer_Underflow__int_getCookies_Servlet_predec_52b,,,,2893,,,
2893,CWE191,,CWE191_Integer_Underflow__int_getCookies_Servlet_predec_52c,,,,2893,,29,
,,,,,,,,,,
2894,CWE191,CWE191_Integer_Underflow__int_min_postdec_21,CWE191_Integer_Underflow__int_min_postdec_21,bad,1,[33],2894,33,44,
,,,,,,,,,,
2895,CWE191,CWE191_Integer_Underflow__int_getCookies_Servlet_predec_71a,CWE191_Integer_Underflow__int_getCookies_Servlet_predec_71a,goodB2G,0,[40],2895,,,
2895,CWE191,,CWE191_Integer_Underflow__int_getCookies_Servlet_predec_71b,,,,2895,,,54
,,,,,,,,,,
2896,CWE191,CWE191_Integer_Underflow__short_min_postdec_02,CWE191_Integer_Underflow__short_min_postdec_02,bad,1,"[41, 29]",2896,29,41,
,,,,,,,,,,
2897,CWE191,CWE191_Integer_Underflow__int_min_multiply_16,CWE191_Integer_Underflow__int_min_multiply_16,bad,1,"[41, 32]",2897,32,41,
,,,,,,,,,,
2898,CWE191,CWE191_Integer_Underflow__int_random_predec_12,CWE191_Integer_Underflow__int_random_predec_12,goodB2G,0,"[46, 33]",2898,,,136
,,,,,,,,,,
