case_id,cwe,main_file,java_file,func_name,target,old_labeled_lines,case_id,bad_source_lines,bad_sink_lines,fixed_lines
6776,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_72a,CWE83_XSS_Attribute__Servlet_connect_tcp_72a,bad,1,[56],6776,56,,
6776,CWE83,,CWE83_XSS_Attribute__Servlet_connect_tcp_72b,,,,6776,,33,
,,,,,,,,,,
6777,CWE83,CWE83_XSS_Attribute__Servlet_File_02,CWE83_XSS_Attribute__Servlet_File_02,bad,1,"[53, 110]",6777,53,110,
,,,,,,,,,,
6778,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_67a,CWE83_XSS_Attribute__Servlet_connect_tcp_67a,goodG2B,0,[60],6778,,,124
6778,CWE83,,CWE83_XSS_Attribute__Servlet_connect_tcp_67b,,,,6778,,,
,,,,,,,,,,
6779,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_01,CWE83_XSS_Attribute__Servlet_connect_tcp_01,bad,1,"[55, 106]",6779,55,106,
,,,,,,,,,,
6780,CWE83,CWE83_XSS_Attribute__Servlet_database_42,CWE83_XSS_Attribute__Servlet_database_42,bad,1,[111],6780,53,111,
,,,,,,,,,,
6781,CWE83,CWE83_XSS_Attribute__Servlet_File_52a,CWE83_XSS_Attribute__Servlet_File_52a,bad,1,[54],6781,54,,
6781,CWE83,,CWE83_XSS_Attribute__Servlet_File_52b,,,,6781,,,
6781,CWE83,,CWE83_XSS_Attribute__Servlet_File_52c,,,,6781,,31,
,,,,,,,,,,
6782,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_21,CWE83_XSS_Attribute__Servlet_connect_tcp_21,goodG2B2,0,"[70, 45]",6782,,,198
,,,,,,,,,,
6783,CWE83,CWE83_XSS_Attribute__Servlet_getParameter_Servlet_71a,CWE83_XSS_Attribute__Servlet_getParameter_Servlet_71a,bad,1,[31],6783,31,,
6783,CWE83,,CWE83_XSS_Attribute__Servlet_getParameter_Servlet_71b,,,,6783,,32,
,,,,,,,,,,
6784,CWE83,CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_41,CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_41,bad,1,[44],6784,45,32,
,,,,,,,,,,
6785,CWE83,CWE83_XSS_Attribute__Servlet_database_75a,CWE83_XSS_Attribute__Servlet_database_75a,bad,1,[58],6785,58,,
6785,CWE83,,CWE83_XSS_Attribute__Servlet_database_75b,,,,6785,,44,
,,,,,,,,,,
6786,CWE83,CWE83_XSS_Attribute__Servlet_File_54a,CWE83_XSS_Attribute__Servlet_File_54a,bad,1,[54],6786,54,,
6786,CWE83,,CWE83_XSS_Attribute__Servlet_File_54b,,,,6786,,,
6786,CWE83,,CWE83_XSS_Attribute__Servlet_File_54c,,,,6786,,,
6786,CWE83,,CWE83_XSS_Attribute__Servlet_File_54d,,,,6786,,,
6786,CWE83,,CWE83_XSS_Attribute__Servlet_File_54e,,,,6786,,31,
,,,,,,,,,,
6787,CWE83,CWE83_XSS_Attribute__Servlet_getCookies_Servlet_21,CWE83_XSS_Attribute__Servlet_getCookies_Servlet_21,bad,1,"[39, 57]",6787,57,39,
,,,,,,,,,,
6788,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_17,CWE83_XSS_Attribute__Servlet_connect_tcp_17,goodG2B,0,"[55, 108]",6788,,,120
,,,,,,,,,,
6789,CWE83,CWE83_XSS_Attribute__Servlet_getCookies_Servlet_45,CWE83_XSS_Attribute__Servlet_getCookies_Servlet_45,bad,1,[54],6789,54,36,
,,,,,,,,,,
6790,CWE83,CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_02,CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_02,bad,1,"[57, 34]",6790,35,57,
,,,,,,,,,,
6791,CWE83,CWE83_XSS_Attribute__Servlet_listen_tcp_71a,CWE83_XSS_Attribute__Servlet_listen_tcp_71a,bad,1,[58],6791,58,,
6791,CWE83,,CWE83_XSS_Attribute__Servlet_listen_tcp_71b,,,,6791,,32,
,,,,,,,,,,
6792,CWE83,CWE83_XSS_Attribute__Servlet_getParameter_Servlet_01,CWE83_XSS_Attribute__Servlet_getParameter_Servlet_01,bad,1,"[31, 36]",6792,31,36,
,,,,,,,,,,
6793,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_66a,CWE83_XSS_Attribute__Servlet_connect_tcp_66a,bad,1,[55],6793,55,,
6793,CWE83,,CWE83_XSS_Attribute__Servlet_connect_tcp_66b,,,,6793,,32,
,,,,,,,,,,
6794,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_17,CWE83_XSS_Attribute__Servlet_connect_tcp_17,bad,1,"[55, 108]",6794,55,108,
,,,,,,,,,,
6795,CWE83,CWE83_XSS_Attribute__Servlet_getCookies_Servlet_02,CWE83_XSS_Attribute__Servlet_getCookies_Servlet_02,bad,1,"[52, 38]",6795,38,52,
,,,,,,,,,,
6796,CWE83,CWE83_XSS_Attribute__Servlet_URLConnection_12,CWE83_XSS_Attribute__Servlet_URLConnection_12,bad,1,"[97, 51]",6796,51,97,
,,,,,,,,,,
6797,CWE83,CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_73a,CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_73a,bad,1,[35],6797,36,,
6797,CWE83,,CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_73b,,,,6797,,33,
,,,,,,,,,,
6798,CWE83,CWE83_XSS_Attribute__Servlet_File_75a,CWE83_XSS_Attribute__Servlet_File_75a,bad,1,[57],6798,57,,
6798,CWE83,,CWE83_XSS_Attribute__Servlet_File_75b,,,,6798,,44,
,,,,,,,,,,
6799,CWE83,CWE83_XSS_Attribute__Servlet_PropertiesFile_21,CWE83_XSS_Attribute__Servlet_PropertiesFile_21,bad,1,"[66, 45]",6799,66,45,
,,,,,,,,,,
6800,CWE83,CWE83_XSS_Attribute__Servlet_URLConnection_67a,CWE83_XSS_Attribute__Servlet_URLConnection_67a,goodG2B,0,[58],6800,,,109
6800,CWE83,,CWE83_XSS_Attribute__Servlet_URLConnection_67b,,,,6800,,,
,,,,,,,,,,
6801,CWE83,CWE83_XSS_Attribute__Servlet_database_68a,CWE83_XSS_Attribute__Servlet_database_68a,bad,1,[54],6801,54,,
6801,CWE83,,CWE83_XSS_Attribute__Servlet_database_68b,,,,6801,,31,
,,,,,,,,,,
6802,CWE83,CWE83_XSS_Attribute__Servlet_URLConnection_45,CWE83_XSS_Attribute__Servlet_URLConnection_45,bad,1,[69],6802,69,43,
,,,,,,,,,,
6803,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_22a,CWE83_XSS_Attribute__Servlet_connect_tcp_22a,bad,1,[39],6803,,39,
6803,CWE83,,CWE83_XSS_Attribute__Servlet_connect_tcp_22b,,,,6803,52,,
,,,,,,,,,,
6804,CWE83,CWE83_XSS_Attribute__Servlet_getParameter_Servlet_54a,CWE83_XSS_Attribute__Servlet_getParameter_Servlet_54a,bad,1,[31],6804,31,,
6804,CWE83,,CWE83_XSS_Attribute__Servlet_getParameter_Servlet_54b,,,,6804,,,
6804,CWE83,,CWE83_XSS_Attribute__Servlet_getParameter_Servlet_54c,,,,6804,,,
6804,CWE83,,CWE83_XSS_Attribute__Servlet_getParameter_Servlet_54d,,,,6804,,,
6804,CWE83,,CWE83_XSS_Attribute__Servlet_getParameter_Servlet_54e,,,,6804,,31,
,,,,,,,,,,
6805,CWE83,CWE83_XSS_Attribute__Servlet_File_67a,CWE83_XSS_Attribute__Servlet_File_67a,goodG2B,0,[59],6805,,,122
6805,CWE83,,CWE83_XSS_Attribute__Servlet_File_67b,,,,6805,,,
,,,,,,,,,,
6806,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_67a,CWE83_XSS_Attribute__Servlet_connect_tcp_67a,bad,1,[60],6806,60,,
6806,CWE83,,CWE83_XSS_Attribute__Servlet_connect_tcp_67b,,,,6806,,32,
,,,,,,,,,,
6807,CWE83,CWE83_XSS_Attribute__Servlet_PropertiesFile_41,CWE83_XSS_Attribute__Servlet_PropertiesFile_41,bad,1,[59],6807,59,37,
,,,,,,,,,,
6808,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_51a,CWE83_XSS_Attribute__Servlet_connect_tcp_51a,bad,1,[54],6808,54,,
6808,CWE83,,CWE83_XSS_Attribute__Servlet_connect_tcp_51b,,,,6808,,30,
,,,,,,,,,,
6809,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_68a,CWE83_XSS_Attribute__Servlet_connect_tcp_68a,bad,1,[55],6809,55,,
6809,CWE83,,CWE83_XSS_Attribute__Servlet_connect_tcp_68b,,,,6809,,31,
,,,,,,,,,,
6810,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_73a,CWE83_XSS_Attribute__Servlet_connect_tcp_73a,bad,1,[56],6810,56,,
6810,CWE83,,CWE83_XSS_Attribute__Servlet_connect_tcp_73b,,,,6810,,33,
,,,,,,,,,,
6811,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_02,CWE83_XSS_Attribute__Servlet_connect_tcp_02,goodG2B1,0,"[51, 109]",6811,,,128
,,,,,,,,,,
6812,CWE83,CWE83_XSS_Attribute__Servlet_connect_tcp_31,CWE83_XSS_Attribute__Servlet_connect_tcp_31,bad,1,"[58, 114]",6812,58,114,
,,,,,,,,,,
6813,CWE83,CWE83_XSS_Attribute__Servlet_listen_tcp_81a,CWE83_XSS_Attribute__Servlet_listen_tcp_81a,bad,1,[58],6813,58,,
6813,CWE83,,CWE83_XSS_Attribute__Servlet_listen_tcp_81_bad,,,,6813,,31,
