case_id,cwe,main_file,java_file,func_name,target,old_labeled_lines,case_id,bad_source_lines,bad_sink_lines,fixed_lines
1354,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_52c,,,,1354,,40,
,,,,,,,,,,
1355,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_67a,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_67a,goodG2B,0,[43],1355,,,63
1355,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_67b,,,,1355,,,
,,,,,,,,,,
1356,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__database_54a,CWE15_External_Control_of_System_or_Configuration_Setting__database_54a,bad,1,[54],1356,54,,
1356,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__database_54b,,,,1356,,,
1356,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__database_54c,,,,1356,,,
1356,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__database_54d,,,,1356,,,
1356,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__database_54e,,,,1356,,40,
,,,,,,,,,,
1357,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_73a,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_73a,goodG2B,0,[56],1357,,,122
1357,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_73b,,,,1357,,,
,,,,,,,,,,
1358,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__Property_02,CWE15_External_Control_of_System_or_Configuration_Setting__Property_02,bad,1,"[36, 53]",1358,36,53,
,,,,,,,,,,
1359,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_42,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_42,bad,1,[90],1359,51,90,
,,,,,,,,,,
1360,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_31,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_31,bad,1,"[91, 55]",1360,55,91,
,,,,,,,,,,
1361,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_12,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_12,bad,1,"[36, 54]",1361,36,54,
,,,,,,,,,,
1362,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__File_61a,CWE15_External_Control_of_System_or_Configuration_Setting__File_61a,bad,1,[41],1362,,41,
1362,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__File_61b,,,,1362,54,,
,,,,,,,,,,
1363,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_42,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_42,goodG2B,0,[121],1363,,,149
,,,,,,,,,,
1364,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_01,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_01,bad,1,"[129, 61]",1364,61,129,
,,,,,,,,,,
1365,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_67a,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_67a,goodG2B,0,[54],1365,,,93
1365,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_67b,,,,1365,,,
,,,,,,,,,,
1366,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__URLConnection_53a,CWE15_External_Control_of_System_or_Configuration_Setting__URLConnection_53a,bad,1,[53],1366,53,,
1366,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__URLConnection_53b,,,,1366,,,
1366,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__URLConnection_53c,,,,1366,,,
1366,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__URLConnection_53d,,,,1366,,40,
,,,,,,,,,,
1367,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__database_81a,CWE15_External_Control_of_System_or_Configuration_Setting__database_81a,bad,1,[54],1367,54,,
1367,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__database_81_bad,,,,1367,,40,
,,,,,,,,,,
1368,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_71a,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_71a,goodG2B,0,[55],1368,,,117
1368,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_71b,,,,1368,,,
,,,,,,,,,,
1369,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__File_73a,CWE15_External_Control_of_System_or_Configuration_Setting__File_73a,bad,1,[55],1369,55,,
1369,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__File_73b,,,,1369,,42,
,,,,,,,,,,
1370,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_67a,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_67a,bad,1,[53],1370,53,,
1370,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_67b,,,,1370,,41,
,,,,,,,,,,
1371,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_12,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_12,bad,1,"[133, 57]",1371,57,133,
,,,,,,,,,,
1372,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__File_81a,CWE15_External_Control_of_System_or_Configuration_Setting__File_81a,bad,1,[54],1372,54,,
1372,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__File_81_bad,,,,1372,,40,
,,,,,,,,,,
1373,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_81a,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_81a,bad,1,[34],1373,35,,
1373,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_81_bad,,,,1373,,40,
,,,,,,,,,,
1374,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_71a,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_71a,bad,1,[48],1374,48,,
1374,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_71b,,,,1374,,41,
,,,,,,,,,,
1375,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_21,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_21,goodG2B1,0,"[53, 96]",1375,,,217
,,,,,,,,,,
1376,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_54a,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_54a,bad,1,[31],1376,31,,
1376,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_54b,,,,1376,,,
1376,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_54c,,,,1376,,,
1376,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_54d,,,,1376,,,
1376,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_54e,,,,1376,,40,
,,,,,,,,,,
1377,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_31,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_31,bad,1,"[61, 122]",1377,61,122,
,,,,,,,,,,
1378,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_75a,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_75a,bad,1,[39],1378,40,,
1378,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_75b,,,,1378,,52,
,,,,,,,,,,
1379,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_16,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_16,bad,1,"[49, 37]",1379,37,49,
,,,,,,,,,,
1380,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_52a,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_52a,bad,1,[58],1380,58,,
1380,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_52b,,,,1380,,,
1380,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_52c,,,,1380,,40,
,,,,,,,,,,
1381,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_02,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_02,goodG2B1,0,"[54, 117]",1381,,,154
,,,,,,,,,,
1382,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_16,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_16,bad,1,"[49, 37]",1382,37,49,
,,,,,,,,,,
1383,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_01,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_01,bad,1,"[94, 51]",1383,51,94,
,,,,,,,,,,
1384,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_75a,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_75a,bad,1,[51],1384,51,,
1384,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_75b,,,,1384,,52,
,,,,,,,,,,
1385,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_31,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_31,bad,1,"[54, 102]",1385,54,102,
,,,,,,,,,,
1386,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_81a,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_81a,bad,1,[49],1386,49,,
1386,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_81_bad,,,,1386,,40,
,,,,,,,,,,
1387,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_51a,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_51a,bad,1,[47],1387,47,,
1387,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_51b,,,,1387,,39,
,,,,,,,,,,
1388,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__File_31,CWE15_External_Control_of_System_or_Configuration_Setting__File_31,bad,1,"[60, 120]",1388,60,120,
,,,,,,,,,,
1389,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_21,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_21,bad,1,"[47, 78]",1389,78,47,
,,,,,,,,,,
1390,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_74a,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_74a,bad,1,[35],1390,36,,
1390,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_74b,,,,1390,,42,
,,,,,,,,,,
1391,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_72a,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_72a,bad,1,[32],1391,32,,
1391,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_72b,,,,1391,,42,
,,,,,,,,,,
1392,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_02,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_02,bad,1,"[53, 36]",1392,36,53,
,,,,,,,,,,
1393,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_01,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_01,bad,1,"[58, 114]",1393,58,114,
,,,,,,,,,,
1394,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_31,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_31,goodG2B,0,"[61, 122]",1394,,,159
,,,,,,,,,,
1395,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_71a,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_71a,bad,1,[58],1395,58,,
1395,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_71b,,,,1395,,41,
,,,,,,,,,,
1396,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_67a,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_67a,bad,1,[43],1396,43,,
1396,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_67b,,,,1396,,41,
,,,,,,,,,,
1397,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_81a,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_81a,bad,1,[55],1397,55,,
1397,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_81_bad,,,,1397,,40,
,,,,,,,,,,
1398,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_31,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_31,bad,1,"[41, 67]",1398,42,67,
,,,,,,,,,,
1399,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__URLConnection_75a,CWE15_External_Control_of_System_or_Configuration_Setting__URLConnection_75a,bad,1,[56],1399,56,,
1399,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__URLConnection_75b,,,,1399,,52,
,,,,,,,,,,
1400,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_16,CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_16,bad,1,"[95, 50]",1400,50,95,
,,,,,,,,,,
1401,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_67a,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_67a,goodG2B,0,[39],1401,,,68
1401,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_67b,,,,1401,,,
,,,,,,,,,,
1402,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_74a,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_74a,bad,1,[32],1402,32,,
1402,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_74b,,,,1402,,42,
,,,,,,,,,,
1403,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__Property_66a,CWE15_External_Control_of_System_or_Configuration_Setting__Property_66a,bad,1,[31],1403,31,,
1403,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__Property_66b,,,,1403,,41,
,,,,,,,,,,
1404,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_53a,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_53a,bad,1,[31],1404,31,,
1404,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_53b,,,,1404,,,
1404,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_53c,,,,1404,,,
1404,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__Environment_53d,,,,1404,,40,
,,,,,,,,,,
1405,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_67a,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_67a,bad,1,[36],1405,36,,
1405,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_67b,,,,1405,,41,
,,,,,,,,,,
1406,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__File_22a,CWE15_External_Control_of_System_or_Configuration_Setting__File_22a,bad,1,[48],1406,54,,
1406,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__File_22b,,,,1406,,48,
,,,,,,,,,,
1407,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__database_42,CWE15_External_Control_of_System_or_Configuration_Setting__database_42,bad,1,[119],1407,56,119,
,,,,,,,,,,
1408,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_75a,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_75a,bad,1,[61],1408,61,,
1408,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_75b,,,,1408,,52,
,,,,,,,,,,
1409,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_16,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_16,bad,1,"[128, 58]",1409,58,128,
,,,,,,,,,,
1410,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__database_21,CWE15_External_Control_of_System_or_Configuration_Setting__database_21,bad,1,"[53, 96]",1410,96,53,
,,,,,,,,,,
1411,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_21,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_21,bad,1,"[84, 48]",1411,84,48,
,,,,,,,,,,
1412,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_74a,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_74a,bad,1,[50],1412,50,,
1412,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_74b,,,,1412,,42,
,,,,,,,,,,
1413,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__File_67a,CWE15_External_Control_of_System_or_Configuration_Setting__File_67a,goodG2B,0,[59],1413,,,122
1413,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__File_67b,,,,1413,,,
,,,,,,,,,,
1414,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_66a,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_66a,bad,1,[31],1414,31,,
1414,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_66b,,,,1414,,41,
,,,,,,,,,,
1415,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_52a,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_52a,bad,1,[34],1415,35,,
1415,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_52b,,,,1415,,,
1415,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_52c,,,,1415,,40,
,,,,,,,,,,
1416,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__File_41,CWE15_External_Control_of_System_or_Configuration_Setting__File_41,bad,1,[90],1416,90,46,
,,,,,,,,,,
1417,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_12,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_12,bad,1,"[54, 36]",1417,36,54,
,,,,,,,,,,
1418,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_54a,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_54a,bad,1,[31],1418,31,,
1418,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_54b,,,,1418,,,
1418,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_54c,,,,1418,,,
1418,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_54d,,,,1418,,,
1418,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_54e,,,,1418,,40,
,,,,,,,,,,
1419,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_21,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_21,bad,1,"[49, 80]",1419,81,49,
,,,,,,,,,,
1420,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_74a,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_74a,bad,1,[59],1420,59,,
1420,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_74b,,,,1420,,42,
,,,,,,,,,,
1421,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_21,CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_21,bad,1,"[99, 54]",1421,99,54,
,,,,,,,,,,
1422,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_01,CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_01,bad,1,"[38, 59]",1422,39,59,
,,,,,,,,,,
1423,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_02,CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_02,bad,1,"[54, 117]",1423,54,117,
,,,,,,,,,,
1424,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__URLConnection_67a,CWE15_External_Control_of_System_or_Configuration_Setting__URLConnection_67a,goodG2B,0,[58],1424,,,109
1424,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__URLConnection_67b,,,,1424,,,
,,,,,,,,,,
1425,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_22a,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_22a,goodG2B2,0,[48],1425,,,
1425,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_22b,,,,1425,,,82
,,,,,,,,,,
1426,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_71a,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_71a,goodG2B,0,[38],1426,,,56
1426,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_71b,,,,1426,,,
,,,,,,,,,,
1427,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__database_31,CWE15_External_Control_of_System_or_Configuration_Setting__database_31,bad,1,"[120, 60]",1427,60,120,
,,,,,,,,,,
1428,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_72a,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_72a,bad,1,[50],1428,50,,
1428,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_72b,,,,1428,,42,
,,,,,,,,,,
1429,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_22a,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_22a,bad,1,[48],1429,,48,
1429,CWE15,,CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_22b,,,,1429,33,,
,,,,,,,,,,
1430,CWE15,CWE15_External_Control_of_System_or_Configuration_Setting__Property_42,CWE15_External_Control_of_System_or_Configuration_Setting__Property_42,bad,1,[52],1430,34,52,
