case_id,cwe,main_file,java_file,func_name,target,old_labeled_lines,case_id,bad_source_lines,bad_sink_lines,fixed_lines
6564,CWE80,CWE80_XSS__Servlet_getQueryString_Servlet_67a,CWE80_XSS__Servlet_getQueryString_Servlet_67a,bad,1,[38],6564,39,,
6564,CWE80,,CWE80_XSS__Servlet_getQueryString_Servlet_67b,,,,6564,,31,
,,,,,,,,,,
6565,CWE80,CWE80_XSS__Servlet_File_74a,CWE80_XSS__Servlet_File_74a,bad,1,[54],6565,54,,
6565,CWE80,,CWE80_XSS__Servlet_File_74b,,,,6565,,32,
,,,,,,,,,,
6566,CWE80,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_74a,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_74a,bad,1,[31],6566,31,,
6566,CWE80,,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_74b,,,,6566,,32,
,,,,,,,,,,
6567,CWE80,CWE80_XSS__CWE182_Servlet_database_21,CWE80_XSS__CWE182_Servlet_database_21,bad,1,"[44, 69]",6567,69,44,
,,,,,,,,,,
6568,CWE80,CWE80_XSS__CWE182_Servlet_URLConnection_17,CWE80_XSS__CWE182_Servlet_URLConnection_17,bad,1,"[52, 92]",6568,52,92,
,,,,,,,,,,
6569,CWE80,CWE80_XSS__Servlet_listen_tcp_41,CWE80_XSS__Servlet_listen_tcp_41,bad,1,[67],6569,67,37,
,,,,,,,,,,
6570,CWE80,CWE80_XSS__CWE182_Servlet_connect_tcp_16,CWE80_XSS__CWE182_Servlet_connect_tcp_16,goodG2B,0,"[104, 51]",6570,,,117
,,,,,,,,,,
6571,CWE80,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_75a,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_75a,bad,1,[42],6571,42,,
6571,CWE80,,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_75b,,,,6571,,43,
,,,,,,,,,,
6572,CWE80,CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_51a,CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_51a,bad,1,[32],6572,33,,
6572,CWE80,,CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_51b,,,,6572,,29,
,,,,,,,,,,
6573,CWE80,CWE80_XSS__Servlet_getParameter_Servlet_41,CWE80_XSS__Servlet_getParameter_Servlet_41,bad,1,[40],6573,40,30,
,,,,,,,,,,
6574,CWE80,CWE80_XSS__CWE182_Servlet_connect_tcp_02,CWE80_XSS__CWE182_Servlet_connect_tcp_02,bad,1,"[50, 108]",6574,50,108,
,,,,,,,,,,
6575,CWE80,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_67a,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_67a,bad,1,[35],6575,35,,
6575,CWE80,,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_67b,,,,6575,,31,
,,,,,,,,,,
6576,CWE80,CWE80_XSS__Servlet_getCookies_Servlet_16,CWE80_XSS__Servlet_getCookies_Servlet_16,bad,1,"[38, 47]",6576,38,47,
,,,,,,,,,,
6577,CWE80,CWE80_XSS__CWE182_Servlet_listen_tcp_22a,CWE80_XSS__CWE182_Servlet_listen_tcp_22a,bad,1,[38],6577,,38,
6577,CWE80,,CWE80_XSS__CWE182_Servlet_listen_tcp_22b,,,,6577,54,,
,,,,,,,,,,
6578,CWE80,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_73a,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_73a,bad,1,[31],6578,31,,
6578,CWE80,,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_73b,,,,6578,,32,
,,,,,,,,,,
6579,CWE80,CWE80_XSS__Servlet_listen_tcp_53a,CWE80_XSS__Servlet_listen_tcp_53a,bad,1,[57],6579,57,,
6579,CWE80,,CWE80_XSS__Servlet_listen_tcp_53b,,,,6579,,,
6579,CWE80,,CWE80_XSS__Servlet_listen_tcp_53c,,,,6579,,,
6579,CWE80,,CWE80_XSS__Servlet_listen_tcp_53d,,,,6579,,30,
,,,,,,,,,,
6580,CWE80,CWE80_XSS__CWE182_Servlet_File_17,CWE80_XSS__CWE182_Servlet_File_17,bad,1,"[105, 53]",6580,53,105,
,,,,,,,,,,
6581,CWE80,CWE80_XSS__Servlet_PropertiesFile_02,CWE80_XSS__Servlet_PropertiesFile_02,bad,1,"[46, 79]",6581,46,79,
,,,,,,,,,,
6582,CWE80,CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_53a,CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_53a,bad,1,[33],6582,34,,
6582,CWE80,,CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_53b,,,,6582,,,
6582,CWE80,,CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_53c,,,,6582,,,
6582,CWE80,,CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_53d,,,,6582,,30,
,,,,,,,,,,
6583,CWE80,CWE80_XSS__CWE182_Servlet_database_42,CWE80_XSS__CWE182_Servlet_database_42,bad,1,[110],6583,52,110,
,,,,,,,,,,
6584,CWE80,CWE80_XSS__CWE182_Servlet_PropertiesFile_22a,CWE80_XSS__CWE182_Servlet_PropertiesFile_22a,bad,1,[38],6584,,38,
6584,CWE80,,CWE80_XSS__CWE182_Servlet_PropertiesFile_22b,,,,6584,47,,
,,,,,,,,,,
6585,CWE80,CWE80_XSS__CWE182_Servlet_URLConnection_75a,CWE80_XSS__CWE182_Servlet_URLConnection_75a,bad,1,[55],6585,55,,
6585,CWE80,,CWE80_XSS__CWE182_Servlet_URLConnection_75b,,,,6585,,43,
,,,,,,,,,,
6586,CWE80,CWE80_XSS__Servlet_PropertiesFile_51a,CWE80_XSS__Servlet_PropertiesFile_51a,bad,1,[47],6586,47,,
6586,CWE80,,CWE80_XSS__Servlet_PropertiesFile_51b,,,,6586,,29,
,,,,,,,,,,
6587,CWE80,CWE80_XSS__Servlet_PropertiesFile_71a,CWE80_XSS__Servlet_PropertiesFile_71a,bad,1,[48],6587,48,,
6587,CWE80,,CWE80_XSS__Servlet_PropertiesFile_71b,,,,6587,,31,
,,,,,,,,,,
6588,CWE80,CWE80_XSS__CWE182_Servlet_PropertiesFile_41,CWE80_XSS__CWE182_Servlet_PropertiesFile_41,bad,1,[58],6588,58,36,
,,,,,,,,,,
6589,CWE80,CWE80_XSS__Servlet_getParameter_Servlet_71a,CWE80_XSS__Servlet_getParameter_Servlet_71a,bad,1,[30],6589,30,,
6589,CWE80,,CWE80_XSS__Servlet_getParameter_Servlet_71b,,,,6589,,31,
,,,,,,,,,,
6590,CWE80,CWE80_XSS__Servlet_File_67a,CWE80_XSS__Servlet_File_67a,bad,1,[58],6590,58,,
6590,CWE80,,CWE80_XSS__Servlet_File_67b,,,,6590,,31,
,,,,,,,,,,
6591,CWE80,CWE80_XSS__CWE182_Servlet_URLConnection_41,CWE80_XSS__CWE182_Servlet_URLConnection_41,bad,1,[62],6591,62,37,
,,,,,,,,,,
6592,CWE80,CWE80_XSS__CWE182_Servlet_PropertiesFile_67a,CWE80_XSS__CWE182_Servlet_PropertiesFile_67a,goodG2B,0,[53],6592,,,92
6592,CWE80,,CWE80_XSS__CWE182_Servlet_PropertiesFile_67b,,,,6592,,,
,,,,,,,,,,
6593,CWE80,CWE80_XSS__Servlet_listen_tcp_72a,CWE80_XSS__Servlet_listen_tcp_72a,bad,1,[58],6593,58,,
6593,CWE80,,CWE80_XSS__Servlet_listen_tcp_72b,,,,6593,,32,
,,,,,,,,,,
6594,CWE80,CWE80_XSS__CWE182_Servlet_connect_tcp_12,CWE80_XSS__CWE182_Servlet_connect_tcp_12,bad,1,"[109, 50]",6594,50,109,
,,,,,,,,,,
6595,CWE80,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_75a,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_75a,bad,1,[35],6595,35,,
6595,CWE80,,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_75b,,,,6595,,31,
,,,,,,,,,,
6596,CWE80,CWE80_XSS__Servlet_File_01,CWE80_XSS__Servlet_File_01,bad,1,"[53, 103]",6596,53,103,
,,,,,,,,,,
6597,CWE80,CWE80_XSS__Servlet_connect_tcp_42,CWE80_XSS__Servlet_connect_tcp_42,goodG2B,0,[112],6597,,,122
,,,,,,,,,,
6598,CWE80,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_01,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_01,bad,1,"[37, 44]",6598,37,44,
,,,,,,,,,,
6599,CWE80,CWE80_XSS__Servlet_getParameter_Servlet_72a,CWE80_XSS__Servlet_getParameter_Servlet_72a,bad,1,[31],6599,31,,
6599,CWE80,,CWE80_XSS__Servlet_getParameter_Servlet_72b,,,,6599,,32,
,,,,,,,,,,
6600,CWE80,CWE80_XSS__Servlet_PropertiesFile_41,CWE80_XSS__Servlet_PropertiesFile_41,bad,1,[58],6600,58,36,
,,,,,,,,,,
6601,CWE80,CWE80_XSS__Servlet_listen_tcp_75a,CWE80_XSS__Servlet_listen_tcp_75a,bad,1,[60],6601,60,43,
6601,CWE80,,CWE80_XSS__Servlet_listen_tcp_75b,,,,6601,,,
,,,,,,,,,,
6602,CWE80,CWE80_XSS__Servlet_getCookies_Servlet_71a,CWE80_XSS__Servlet_getCookies_Servlet_71a,bad,1,[37],6602,37,,
6602,CWE80,,CWE80_XSS__Servlet_getCookies_Servlet_71b,,,,6602,,31,
,,,,,,,,,,
6603,CWE80,CWE80_XSS__Servlet_connect_tcp_41,CWE80_XSS__Servlet_connect_tcp_41,bad,1,[64],6603,64,36,
,,,,,,,,,,
6604,CWE80,CWE80_XSS__Servlet_database_41,CWE80_XSS__Servlet_database_41,bad,1,[63],6604,63,36,
,,,,,,,,,,
6605,CWE80,CWE80_XSS__Servlet_connect_tcp_16,CWE80_XSS__Servlet_connect_tcp_16,goodG2B,0,"[104, 51]",6605,,,117
,,,,,,,,,,
6606,CWE80,CWE80_XSS__Servlet_URLConnection_16,CWE80_XSS__Servlet_URLConnection_16,bad,1,"[51, 91]",6606,51,91,
,,,,,,,,,,
6607,CWE80,CWE80_XSS__CWE182_Servlet_connect_tcp_61a,CWE80_XSS__CWE182_Servlet_connect_tcp_61a,goodG2B,0,[31],6607,,,
6607,CWE80,,CWE80_XSS__CWE182_Servlet_connect_tcp_61b,,,,6607,,,111
,,,,,,,,,,
6608,CWE80,CWE80_XSS__Servlet_getParameter_Servlet_61a,CWE80_XSS__Servlet_getParameter_Servlet_61a,bad,1,[31],6608,,31,
6608,CWE80,,CWE80_XSS__Servlet_getParameter_Servlet_61b,,,,6608,30,,
,,,,,,,,,,
6609,CWE80,CWE80_XSS__Servlet_connect_tcp_22a,CWE80_XSS__Servlet_connect_tcp_22a,goodG2B2,0,[38],6609,,,138
6609,CWE80,,CWE80_XSS__Servlet_connect_tcp_22b,,,,6609,,,
,,,,,,,,,,
6610,CWE80,CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_31,CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_31,bad,1,"[57, 36]",6610,37,57,
,,,,,,,,,,
6611,CWE80,CWE80_XSS__CWE182_Servlet_PropertiesFile_02,CWE80_XSS__CWE182_Servlet_PropertiesFile_02,bad,1,"[46, 79]",6611,46,79,
,,,,,,,,,,
6612,CWE80,CWE80_XSS__Servlet_connect_tcp_41,CWE80_XSS__Servlet_connect_tcp_41,goodG2B,0,[64],6612,,,137
,,,,,,,,,,
6613,CWE80,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_42,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_42,bad,1,[51],6613,36,51,
,,,,,,,,,,
6614,CWE80,CWE80_XSS__Servlet_database_75a,CWE80_XSS__Servlet_database_75a,bad,1,[57],6614,57,,
6614,CWE80,,CWE80_XSS__Servlet_database_75b,,,,6614,,43,
,,,,,,,,,,
6615,CWE80,CWE80_XSS__Servlet_database_02,CWE80_XSS__Servlet_database_02,bad,1,"[107, 50]",6615,50,107,
,,,,,,,,,,
6616,CWE80,CWE80_XSS__Servlet_database_31,CWE80_XSS__Servlet_database_31,bad,1,"[111, 56]",6616,56,111,
,,,,,,,,,,
6617,CWE80,CWE80_XSS__Servlet_URLConnection_67a,CWE80_XSS__Servlet_URLConnection_67a,goodG2B,0,[57],6617,,,108
6617,CWE80,,CWE80_XSS__Servlet_URLConnection_67b,,,,6617,,,
,,,,,,,,,,
6618,CWE80,CWE80_XSS__Servlet_connect_tcp_21,CWE80_XSS__Servlet_connect_tcp_21,bad,1,"[44, 69]",6618,69,44,
,,,,,,,,,,
6619,CWE80,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_67a,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_67a,goodG2B,0,[42],6619,,,62
6619,CWE80,,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_67b,,,,6619,,,
,,,,,,,,,,
6620,CWE80,CWE80_XSS__Servlet_getQueryString_Servlet_02,CWE80_XSS__Servlet_getQueryString_Servlet_02,bad,1,"[33, 56]",6620,34,56,
,,,,,,,,,,
6621,CWE80,CWE80_XSS__Servlet_URLConnection_21,CWE80_XSS__Servlet_URLConnection_21,bad,1,"[45, 69]",6621,69,45,
,,,,,,,,,,
6622,CWE80,CWE80_XSS__Servlet_File_52a,CWE80_XSS__Servlet_File_52a,bad,1,[53],6622,53,,
6622,CWE80,,CWE80_XSS__Servlet_File_52b,,,,6622,,,
6622,CWE80,,CWE80_XSS__Servlet_File_52c,,,,6622,,30,
,,,,,,,,,,
6623,CWE80,CWE80_XSS__Servlet_URLConnection_22a,CWE80_XSS__Servlet_URLConnection_22a,bad,1,[38],6623,,38,
6623,CWE80,,CWE80_XSS__Servlet_URLConnection_22b,,,,6623,51,,
,,,,,,,,,,
6624,CWE80,CWE80_XSS__Servlet_getCookies_Servlet_53a,CWE80_XSS__Servlet_getCookies_Servlet_53a,bad,1,[37],6624,37,,
6624,CWE80,,CWE80_XSS__Servlet_getCookies_Servlet_53b,,,,6624,,,
6624,CWE80,,CWE80_XSS__Servlet_getCookies_Servlet_53c,,,,6624,,,
6624,CWE80,,CWE80_XSS__Servlet_getCookies_Servlet_53d,,,,6624,,30,
,,,,,,,,,,
6625,CWE80,CWE80_XSS__CWE182_Servlet_PropertiesFile_53a,CWE80_XSS__CWE182_Servlet_PropertiesFile_53a,bad,1,[48],6625,48,,
6625,CWE80,,CWE80_XSS__CWE182_Servlet_PropertiesFile_53b,,,,6625,,,
6625,CWE80,,CWE80_XSS__CWE182_Servlet_PropertiesFile_53c,,,,6625,,,
6625,CWE80,,CWE80_XSS__CWE182_Servlet_PropertiesFile_53d,,,,6625,,30,
,,,,,,,,,,
6626,CWE80,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_41,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_41,bad,1,[47],6626,47,30,
,,,,,,,,,,
6627,CWE80,CWE80_XSS__Servlet_getCookies_Servlet_41,CWE80_XSS__Servlet_getCookies_Servlet_41,bad,1,[47],6627,47,30,
,,,,,,,,,,
6628,CWE80,CWE80_XSS__CWE182_Servlet_database_16,CWE80_XSS__CWE182_Servlet_database_16,bad,1,"[51, 103]",6628,51,103,
,,,,,,,,,,
6629,CWE80,CWE80_XSS__Servlet_URLConnection_74a,CWE80_XSS__Servlet_URLConnection_74a,bad,1,[53],6629,53,,
6629,CWE80,,CWE80_XSS__Servlet_URLConnection_74b,,,,6629,,32,
,,,,,,,,,,
6630,CWE80,CWE80_XSS__Servlet_getParameter_Servlet_75a,CWE80_XSS__Servlet_getParameter_Servlet_75a,bad,1,[35],6630,35,,
6630,CWE80,,CWE80_XSS__Servlet_getParameter_Servlet_75b,,,,6630,,43,
,,,,,,,,,,
6631,CWE80,CWE80_XSS__CWE182_Servlet_connect_tcp_45,CWE80_XSS__CWE182_Servlet_connect_tcp_45,goodG2B,0,[70],6631,,,145
,,,,,,,,,,
6632,CWE80,CWE80_XSS__Servlet_File_45,CWE80_XSS__Servlet_File_45,bad,1,[69],6632,69,42,
,,,,,,,,,,
6633,CWE80,CWE80_XSS__Servlet_database_74a,CWE80_XSS__Servlet_database_74a,bad,1,[54],6633,54,,
6633,CWE80,,CWE80_XSS__Servlet_database_74b,,,,6633,,32,
,,,,,,,,,,
6634,CWE80,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_16,CWE80_XSS__CWE182_Servlet_getParameter_Servlet_16,bad,1,"[32, 39]",6634,32,39,
,,,,,,,,,,
6635,CWE80,CWE80_XSS__CWE182_Servlet_PropertiesFile_81a,CWE80_XSS__CWE182_Servlet_PropertiesFile_81a,bad,1,[48],6635,48,,
6635,CWE80,,CWE80_XSS__CWE182_Servlet_PropertiesFile_81_bad,,,,6635,,30,
,,,,,,,,,,
6636,CWE80,CWE80_XSS__CWE182_Servlet_connect_tcp_54a,CWE80_XSS__CWE182_Servlet_connect_tcp_54a,bad,1,[54],6636,54,,
6636,CWE80,,CWE80_XSS__CWE182_Servlet_connect_tcp_54b,,,,6636,,,
6636,CWE80,,CWE80_XSS__CWE182_Servlet_connect_tcp_54c,,,,6636,,,
6636,CWE80,,CWE80_XSS__CWE182_Servlet_connect_tcp_54d,,,,6636,,,
6636,CWE80,,CWE80_XSS__CWE182_Servlet_connect_tcp_54e,,,,6636,,30,
,,,,,,,,,,
6637,CWE80,CWE80_XSS__CWE182_Servlet_database_72a,CWE80_XSS__CWE182_Servlet_database_72a,bad,1,[54],6637,54,,
6637,CWE80,,CWE80_XSS__CWE182_Servlet_database_72b,,,,6637,,32,
,,,,,,,,,,
6638,CWE80,CWE80_XSS__CWE182_Servlet_database_02,CWE80_XSS__CWE182_Servlet_database_02,bad,1,"[107, 50]",6638,50,107,
,,,,,,,,,,
6639,CWE80,CWE80_XSS__CWE182_Servlet_database_12,CWE80_XSS__CWE182_Servlet_database_12,bad,1,"[108, 50]",6639,50,108,
,,,,,,,,,,
6640,CWE80,CWE80_XSS__Servlet_URLConnection_42,CWE80_XSS__Servlet_URLConnection_42,bad,1,[97],6640,51,97,
,,,,,,,,,,
6641,CWE80,CWE80_XSS__CWE182_Servlet_File_42,CWE80_XSS__CWE182_Servlet_File_42,bad,1,[110],6641,52,110,
,,,,,,,,,,
6642,CWE80,CWE80_XSS__Servlet_File_67a,CWE80_XSS__Servlet_File_67a,goodG2B,0,[58],6642,,,121
6642,CWE80,,CWE80_XSS__Servlet_File_67b,,,,6642,,,
,,,,,,,,,,
6643,CWE80,CWE80_XSS__CWE182_Servlet_connect_tcp_53a,CWE80_XSS__CWE182_Servlet_connect_tcp_53a,goodG2B,0,[54],6643,,,116
6643,CWE80,,CWE80_XSS__CWE182_Servlet_connect_tcp_53b,,,,6643,,,
6643,CWE80,,CWE80_XSS__CWE182_Servlet_connect_tcp_53c,,,,6643,,,
6643,CWE80,,CWE80_XSS__CWE182_Servlet_connect_tcp_53d,,,,6643,,,
,,,,,,,,,,
6644,CWE80,CWE80_XSS__CWE182_Servlet_File_68a,CWE80_XSS__CWE182_Servlet_File_68a,bad,1,[53],6644,53,,
6644,CWE80,,CWE80_XSS__CWE182_Servlet_File_68b,,,,6644,,30,
,,,,,,,,,,
6645,CWE80,CWE80_XSS__Servlet_getCookies_Servlet_22a,CWE80_XSS__Servlet_getCookies_Servlet_22a,bad,1,[38],6645,,38,
6645,CWE80,,CWE80_XSS__Servlet_getCookies_Servlet_22b,,,,6645,38,,
,,,,,,,,,,
6646,CWE80,CWE80_XSS__Servlet_listen_tcp_74a,CWE80_XSS__Servlet_listen_tcp_74a,bad,1,[58],6646,58,,
6646,CWE80,,CWE80_XSS__Servlet_listen_tcp_74b,,,,6646,,32,
,,,,,,,,,,
6647,CWE80,CWE80_XSS__Servlet_File_51a,CWE80_XSS__Servlet_File_51a,bad,1,[52],6647,52,,
6647,CWE80,,CWE80_XSS__Servlet_File_51b,,,,6647,,29,
,,,,,,,,,,
6648,CWE80,CWE80_XSS__CWE182_Servlet_File_02,CWE80_XSS__CWE182_Servlet_File_02,bad,1,"[52, 109]",6648,52,109,
,,,,,,,,,,
6649,CWE80,CWE80_XSS__Servlet_database_16,CWE80_XSS__Servlet_database_16,bad,1,"[51, 103]",6649,51,103,
,,,,,,,,,,
6650,CWE80,CWE80_XSS__Servlet_getParameter_Servlet_67a,CWE80_XSS__Servlet_getParameter_Servlet_67a,goodG2B,0,[35],6650,,,53
6650,CWE80,,CWE80_XSS__Servlet_getParameter_Servlet_67b,,,,6650,,,
,,,,,,,,,,
6651,CWE80,CWE80_XSS__CWE182_Servlet_File_75a,CWE80_XSS__CWE182_Servlet_File_75a,bad,1,[56],6651,56,,
6651,CWE80,,CWE80_XSS__CWE182_Servlet_File_75b,,,,6651,,43,
,,,,,,,,,,
6652,CWE80,CWE80_XSS__CWE182_Servlet_connect_tcp_45,CWE80_XSS__CWE182_Servlet_connect_tcp_45,bad,1,[70],6652,70,41,
,,,,,,,,,,
6653,CWE80,CWE80_XSS__Servlet_connect_tcp_02,CWE80_XSS__Servlet_connect_tcp_02,bad,1,"[108, 50]",6653,50,108,
,,,,,,,,,,
6654,CWE80,CWE80_XSS__CWE182_Servlet_File_01,CWE80_XSS__CWE182_Servlet_File_01,bad,1,"[103, 53]",6654,53,103,
,,,,,,,,,,
6655,CWE80,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_22a,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_22a,bad,1,[38],6655,,38,
6655,CWE80,,CWE80_XSS__CWE182_Servlet_getCookies_Servlet_22b,,,,6655,38,,
,,,,,,,,,,
6656,CWE80,CWE80_XSS__Servlet_connect_tcp_74a,CWE80_XSS__Servlet_connect_tcp_74a,bad,1,[55],6656,55,,
6656,CWE80,,CWE80_XSS__Servlet_connect_tcp_74b,,,,6656,,32,
,,,,,,,,,,
6657,CWE80,CWE80_XSS__Servlet_URLConnection_72a,CWE80_XSS__Servlet_URLConnection_72a,bad,1,[53],6657,53,,
6657,CWE80,,CWE80_XSS__Servlet_URLConnection_72b,,,,6657,,32,
,,,,,,,,,,
6658,CWE80,CWE80_XSS__Servlet_File_16,CWE80_XSS__Servlet_File_16,bad,1,"[53, 105]",6658,53,105,
,,,,,,,,,,
6659,CWE80,CWE80_XSS__Servlet_connect_tcp_75a,CWE80_XSS__Servlet_connect_tcp_75a,goodG2B,0,[57],6659,,,161
6659,CWE80,,CWE80_XSS__Servlet_connect_tcp_75b,,,,6659,,,
,,,,,,,,,,
6660,CWE80,CWE80_XSS__Servlet_listen_tcp_68a,CWE80_XSS__Servlet_listen_tcp_68a,bad,1,[57],6660,57,,
6660,CWE80,,CWE80_XSS__Servlet_listen_tcp_68b,,,,6660,,30,
,,,,,,,,,,
6661,CWE80,CWE80_XSS__Servlet_File_02,CWE80_XSS__Servlet_File_02,bad,1,"[52, 109]",6661,52,109,
,,,,,,,,,,
6662,CWE80,CWE80_XSS__CWE182_Servlet_PropertiesFile_73a,CWE80_XSS__CWE182_Servlet_PropertiesFile_73a,bad,1,[49],6662,49,,
6662,CWE80,,CWE80_XSS__CWE182_Servlet_PropertiesFile_73b,,,,6662,,32,
,,,,,,,,,,
6663,CWE80,CWE80_XSS__CWE182_Servlet_URLConnection_73a,CWE80_XSS__CWE182_Servlet_URLConnection_73a,bad,1,[53],6663,53,,
6663,CWE80,,CWE80_XSS__CWE182_Servlet_URLConnection_73b,,,,6663,,32,
,,,,,,,,,,
