case_id,cwe,main_file,java_file,func_name,target,old_labeled_lines,case_id,bad_source_lines,bad_sink_lines,fixed_lines
6696,CWE81,,CWE81_XSS_Error_Message__Servlet_File_67b,,,,6696,,,
,,,,,,,,,,
6697,CWE81,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_81a,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_81a,bad,1,[38],6697,38,,
6697,CWE81,,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_81_bad,,,,6697,,34,
,,,,,,,,,,
6698,CWE81,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_75a,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_75a,bad,1,[39],6698,40,,
6698,CWE81,,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_75b,,,,6698,,47,
,,,,,,,,,,
6699,CWE81,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_71a,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_71a,bad,1,[38],6699,38,,
6699,CWE81,,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_71b,,,,6699,,35,
,,,,,,,,,,
6700,CWE81,CWE81_XSS_Error_Message__Servlet_database_54a,CWE81_XSS_Error_Message__Servlet_database_54a,bad,1,[54],6700,54,,
6700,CWE81,,CWE81_XSS_Error_Message__Servlet_database_54b,,,,6700,,,
6700,CWE81,,CWE81_XSS_Error_Message__Servlet_database_54c,,,,6700,,,
6700,CWE81,,CWE81_XSS_Error_Message__Servlet_database_54d,,,,6700,,,
6700,CWE81,,CWE81_XSS_Error_Message__Servlet_database_54e,,,,6700,,34,
,,,,,,,,,,
6701,CWE81,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_66a,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_66a,bad,1,[38],6701,38,,
6701,CWE81,,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_66b,,,,6701,,35,
,,,,,,,,,,
6702,CWE81,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_17,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_17,bad,1,"[50, 38]",6702,38,50,
,,,,,,,,,,
6703,CWE81,CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_53a,CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_53a,bad,1,[31],6703,31,,
6703,CWE81,,CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_53b,,,,6703,,,
6703,CWE81,,CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_53c,,,,6703,,,
6703,CWE81,,CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_53d,,,,6703,,34,
,,,,,,,,,,
6704,CWE81,CWE81_XSS_Error_Message__Servlet_URLConnection_74a,CWE81_XSS_Error_Message__Servlet_URLConnection_74a,bad,1,[54],6704,54,,
6704,CWE81,,CWE81_XSS_Error_Message__Servlet_URLConnection_74b,,,,6704,,36,
,,,,,,,,,,
6705,CWE81,CWE81_XSS_Error_Message__Servlet_listen_tcp_53a,CWE81_XSS_Error_Message__Servlet_listen_tcp_53a,bad,1,[58],6705,58,,
6705,CWE81,,CWE81_XSS_Error_Message__Servlet_listen_tcp_53b,,,,6705,,,
6705,CWE81,,CWE81_XSS_Error_Message__Servlet_listen_tcp_53c,,,,6705,,,
6705,CWE81,,CWE81_XSS_Error_Message__Servlet_listen_tcp_53d,,,,6705,,34,
,,,,,,,,,,
6706,CWE81,CWE81_XSS_Error_Message__Servlet_File_68a,CWE81_XSS_Error_Message__Servlet_File_68a,bad,1,[54],6706,54,,
6706,CWE81,,CWE81_XSS_Error_Message__Servlet_File_68b,,,,6706,,34,
,,,,,,,,,,
6707,CWE81,CWE81_XSS_Error_Message__Servlet_PropertiesFile_16,CWE81_XSS_Error_Message__Servlet_PropertiesFile_16,bad,1,"[48, 79]",6707,48,79,
,,,,,,,,,,
6708,CWE81,CWE81_XSS_Error_Message__Servlet_connect_tcp_54a,CWE81_XSS_Error_Message__Servlet_connect_tcp_54a,goodG2B,0,[55],6708,,,117
6708,CWE81,,CWE81_XSS_Error_Message__Servlet_connect_tcp_54b,,,,6708,,,
6708,CWE81,,CWE81_XSS_Error_Message__Servlet_connect_tcp_54c,,,,6708,,,
6708,CWE81,,CWE81_XSS_Error_Message__Servlet_connect_tcp_54d,,,,6708,,,
6708,CWE81,,CWE81_XSS_Error_Message__Servlet_connect_tcp_54e,,,,6708,,,
,,,,,,,,,,
6709,CWE81,CWE81_XSS_Error_Message__Servlet_File_02,CWE81_XSS_Error_Message__Servlet_File_02,bad,1,"[113, 53]",6709,53,113,
,,,,,,,,,,
6710,CWE81,CWE81_XSS_Error_Message__Servlet_PropertiesFile_45,CWE81_XSS_Error_Message__Servlet_PropertiesFile_45,bad,1,[68],6710,68,45,
,,,,,,,,,,
6711,CWE81,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_12,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_12,bad,1,"[56, 38]",6711,38,56,
,,,,,,,,,,
6712,CWE81,CWE81_XSS_Error_Message__Servlet_connect_tcp_51a,CWE81_XSS_Error_Message__Servlet_connect_tcp_51a,goodG2B,0,[54],6712,,,116
6712,CWE81,,CWE81_XSS_Error_Message__Servlet_connect_tcp_51b,,,,6712,,,
,,,,,,,,,,
6713,CWE81,CWE81_XSS_Error_Message__Servlet_URLConnection_12,CWE81_XSS_Error_Message__Servlet_URLConnection_12,bad,1,"[51, 100]",6713,51,100,
,,,,,,,,,,
6714,CWE81,CWE81_XSS_Error_Message__Servlet_URLConnection_52a,CWE81_XSS_Error_Message__Servlet_URLConnection_52a,bad,1,[53],6714,53,,
6714,CWE81,,CWE81_XSS_Error_Message__Servlet_URLConnection_52b,,,,6714,,,
6714,CWE81,,CWE81_XSS_Error_Message__Servlet_URLConnection_52c,,,,6714,,34,
,,,,,,,,,,
6715,CWE81,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_45,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_45,bad,1,[53],6715,54,,
,,,,,,,,,40,
6716,CWE81,CWE81_XSS_Error_Message__Servlet_URLConnection_71a,CWE81_XSS_Error_Message__Servlet_URLConnection_71a,bad,1,[53],6716,53,,
6716,CWE81,,CWE81_XSS_Error_Message__Servlet_URLConnection_71b,,,,6716,,35,
,,,,,,,,,,
6717,CWE81,CWE81_XSS_Error_Message__Servlet_listen_tcp_16,CWE81_XSS_Error_Message__Servlet_listen_tcp_16,bad,1,"[55, 123]",6717,55,123,
,,,,,,,,,,
6718,CWE81,CWE81_XSS_Error_Message__Servlet_connect_tcp_68a,CWE81_XSS_Error_Message__Servlet_connect_tcp_68a,bad,1,[55],6718,55,,
6718,CWE81,,CWE81_XSS_Error_Message__Servlet_connect_tcp_68b,,,,6718,,34,
,,,,,,,,,,
6719,CWE81,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_67a,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_67a,goodG2B,0,[39],6719,,,68
6719,CWE81,,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_67b,,,,6719,,,
,,,,,,,,,,
6720,CWE81,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_42,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_42,bad,1,[60],6720,34,60,
,,,,,,,,,,
6721,CWE81,CWE81_XSS_Error_Message__Servlet_listen_tcp_61a,CWE81_XSS_Error_Message__Servlet_listen_tcp_61a,bad,1,[35],6721,,35,
6721,CWE81,,CWE81_XSS_Error_Message__Servlet_listen_tcp_61b,,,,6721,58,,
,,,,,,,,,,
6722,CWE81,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_68a,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_68a,bad,1,[34],6722,35,,
6722,CWE81,,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_68b,,,,6722,,34,
,,,,,,,,,,
6723,CWE81,CWE81_XSS_Error_Message__Servlet_URLConnection_61a,CWE81_XSS_Error_Message__Servlet_URLConnection_61a,bad,1,[35],6723,,35,
6723,CWE81,,CWE81_XSS_Error_Message__Servlet_URLConnection_61b,,,,6723,53,,
,,,,,,,,,,
6724,CWE81,CWE81_XSS_Error_Message__Servlet_connect_tcp_45,CWE81_XSS_Error_Message__Servlet_connect_tcp_45,goodG2B,0,[74],6724,,,152
,,,,,,,,,,
6725,CWE81,CWE81_XSS_Error_Message__Servlet_File_74a,CWE81_XSS_Error_Message__Servlet_File_74a,bad,1,[55],6725,55,,
6725,CWE81,,CWE81_XSS_Error_Message__Servlet_File_74b,,,,6725,,36,
,,,,,,,,,,
6726,CWE81,CWE81_XSS_Error_Message__Servlet_PropertiesFile_54a,CWE81_XSS_Error_Message__Servlet_PropertiesFile_54a,bad,1,[49],6726,49,,
6726,CWE81,,CWE81_XSS_Error_Message__Servlet_PropertiesFile_54b,,,,6726,,,
6726,CWE81,,CWE81_XSS_Error_Message__Servlet_PropertiesFile_54c,,,,6726,,,
6726,CWE81,,CWE81_XSS_Error_Message__Servlet_PropertiesFile_54d,,,,6726,,,
6726,CWE81,,CWE81_XSS_Error_Message__Servlet_PropertiesFile_54e,,,,6726,,34,
,,,,,,,,,,
6727,CWE81,CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_31,CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_31,bad,1,"[47, 34]",6727,34,47,
,,,,,,,,,,
6728,CWE81,CWE81_XSS_Error_Message__Servlet_URLConnection_54a,CWE81_XSS_Error_Message__Servlet_URLConnection_54a,bad,1,[53],6728,53,,
6728,CWE81,,CWE81_XSS_Error_Message__Servlet_URLConnection_54b,,,,6728,,,
6728,CWE81,,CWE81_XSS_Error_Message__Servlet_URLConnection_54c,,,,6728,,,
6728,CWE81,,CWE81_XSS_Error_Message__Servlet_URLConnection_54d,,,,6728,,,
6728,CWE81,,CWE81_XSS_Error_Message__Servlet_URLConnection_54e,,,,6728,,34,
,,,,,,,,,,
6729,CWE81,CWE81_XSS_Error_Message__Servlet_URLConnection_42,CWE81_XSS_Error_Message__Servlet_URLConnection_42,bad,1,[101],6729,52,101,
,,,,,,,,,,
6730,CWE81,CWE81_XSS_Error_Message__Servlet_listen_tcp_66a,CWE81_XSS_Error_Message__Servlet_listen_tcp_66a,bad,1,[58],6730,58,,
6730,CWE81,,CWE81_XSS_Error_Message__Servlet_listen_tcp_66b,,,,6730,,35,
,,,,,,,,,,
6731,CWE81,CWE81_XSS_Error_Message__Servlet_PropertiesFile_12,CWE81_XSS_Error_Message__Servlet_PropertiesFile_12,bad,1,"[47, 84]",6731,47,84,
,,,,,,,,,,
6732,CWE81,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_67a,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_67a,goodG2B,0,[43],6732,43,,
6732,CWE81,,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_67b,,,,6732,,35,
,,,,,,,,,,
6733,CWE81,CWE81_XSS_Error_Message__Servlet_URLConnection_17,CWE81_XSS_Error_Message__Servlet_URLConnection_17,bad,1,"[53, 96]",6733,53,96,
,,,,,,,,,,
6734,CWE81,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_61a,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_61a,bad,1,[35],6734,,35,
6734,CWE81,,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_61b,,,,6734,38,,
,,,,,,,,,,
6735,CWE81,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_01,CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_01,bad,1,"[34, 53]",6735,35,53,
,,,,,,,,,,
6736,CWE81,CWE81_XSS_Error_Message__Servlet_connect_tcp_51a,CWE81_XSS_Error_Message__Servlet_connect_tcp_51a,bad,1,[54],6736,54,,
6736,CWE81,,CWE81_XSS_Error_Message__Servlet_connect_tcp_51b,,,,6736,,33,
,,,,,,,,,,
6737,CWE81,CWE81_XSS_Error_Message__Servlet_database_12,CWE81_XSS_Error_Message__Servlet_database_12,bad,1,"[112, 51]",6737,51,112,
,,,,,,,,,,
6738,CWE81,CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_22a,CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_22a,bad,1,[42],6738,,42,
6738,CWE81,,CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_22b,,,,6738,33,,
,,,,,,,,,,
6739,CWE81,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_16,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_16,bad,1,"[51, 39]",6739,39,51,
,,,,,,,,,,
6740,CWE81,CWE81_XSS_Error_Message__Servlet_database_67a,CWE81_XSS_Error_Message__Servlet_database_67a,bad,1,[59],6740,59,,
6740,CWE81,,CWE81_XSS_Error_Message__Servlet_database_67b,,,,6740,,35,
,,,,,,,,,,
6741,CWE81,CWE81_XSS_Error_Message__Servlet_connect_tcp_68a,CWE81_XSS_Error_Message__Servlet_connect_tcp_68a,goodG2B,0,[55],6741,,,116
6741,CWE81,,CWE81_XSS_Error_Message__Servlet_connect_tcp_68b,,,,6741,,,
,,,,,,,,,,
6742,CWE81,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_72a,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_72a,bad,1,[39],6742,39,,
6742,CWE81,,CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_72b,,,,6742,,36,
,,,,,,,,,,
6743,CWE81,CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_61a,CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_61a,bad,1,[35],6743,,35,
6743,CWE81,,CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_61b,,,,6743,31,,
,,,,,,,,,,
6744,CWE81,CWE81_XSS_Error_Message__Servlet_File_12,CWE81_XSS_Error_Message__Servlet_File_12,bad,1,"[53, 114]",6744,53,114,
