case_id,cwe,main_file,java_file,func_name,target,old_labeled_lines,case_id,bad_source_lines,bad_sink_lines,fixed_lines
,,,,,,,,,,
16,CWE113,CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_81a,CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_81a,bad,1,[31],16,31,,
16,CWE113,,CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_81_bad,,,,16,,34,
,,,,,,,,,,
17,CWE113,CWE113_HTTP_Response_Splitting__File_setHeaderServlet_45,CWE113_HTTP_Response_Splitting__File_setHeaderServlet_45,bad,1,[72],17,72,46,
,,,,,,,,,,
18,CWE113,CWE113_HTTP_Response_Splitting__database_setHeaderServlet_31,CWE113_HTTP_Response_Splitting__database_setHeaderServlet_31,bad,1,"[58, 113]",18,58,113,
,,,,,,,,,,
19,CWE113,CWE113_HTTP_Response_Splitting__listen_tcp_setHeaderServlet_12,CWE113_HTTP_Response_Splitting__listen_tcp_setHeaderServlet_12,bad,1,"[56, 129]",19,56,129,
,,,,,,,,,,
20,CWE113,CWE113_HTTP_Response_Splitting__listen_tcp_addCookieServlet_71a,CWE113_HTTP_Response_Splitting__listen_tcp_addCookieServlet_71a,goodB2G,0,[58],20,,,
20,CWE113,,CWE113_HTTP_Response_Splitting__listen_tcp_addCookieServlet_71b,,,,20,,,61
,,,,,,,,,,
21,CWE113,CWE113_HTTP_Response_Splitting__PropertiesFile_addHeaderServlet_16,CWE113_HTTP_Response_Splitting__PropertiesFile_addHeaderServlet_16,goodB2G,0,"[78, 50]",21,,,157
,,,,,,,,,,
22,CWE113,CWE113_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_81a,CWE113_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_81a,bad,1,[31],22,31,,
22,CWE113,,CWE113_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_81_bad,,,,22,,34,
,,,,,,,,,,
23,CWE113,CWE113_HTTP_Response_Splitting__listen_tcp_addCookieServlet_22a,CWE113_HTTP_Response_Splitting__listen_tcp_addCookieServlet_22a,bad,1,[62],23,62,,
23,CWE113,,CWE113_HTTP_Response_Splitting__listen_tcp_addCookieServlet_22b,,,,23,,35,
,,,,,,,,,,
24,CWE113,CWE113_HTTP_Response_Splitting__URLConnection_setHeaderServlet_54a,CWE113_HTTP_Response_Splitting__URLConnection_setHeaderServlet_54a,bad,1,[53],24,53,,
24,CWE113,,CWE113_HTTP_Response_Splitting__URLConnection_setHeaderServlet_54b,,,,24,,,
24,CWE113,,CWE113_HTTP_Response_Splitting__URLConnection_setHeaderServlet_54c,,,,24,,,
24,CWE113,,CWE113_HTTP_Response_Splitting__URLConnection_setHeaderServlet_54d,,,,24,,,
24,CWE113,,CWE113_HTTP_Response_Splitting__URLConnection_setHeaderServlet_54e,,,,24,,33,
,,,,,,,,,,
25,CWE113,CWE113_HTTP_Response_Splitting__connect_tcp_setHeaderServlet_16,CWE113_HTTP_Response_Splitting__connect_tcp_setHeaderServlet_16,goodB2G,0,"[54, 109]",25,,,215
,,,,,,,,,,
26,CWE113,CWE113_HTTP_Response_Splitting__URLConnection_setHeaderServlet_12,CWE113_HTTP_Response_Splitting__URLConnection_setHeaderServlet_12,bad,1,"[101, 53]",26,53,101,
,,,,,,,,,,
27,CWE113,CWE113_HTTP_Response_Splitting__listen_tcp_addHeaderServlet_42,CWE113_HTTP_Response_Splitting__listen_tcp_addHeaderServlet_42,bad,1,[128],27,60,130,
,,,,,,,,,,
28,CWE113,CWE113_HTTP_Response_Splitting__PropertiesFile_addCookieServlet_17,CWE113_HTTP_Response_Splitting__PropertiesFile_addCookieServlet_17,bad,1,"[56, 85]",28,56,85,
,,,,,,,,,,
29,CWE113,CWE113_HTTP_Response_Splitting__File_setHeaderServlet_53a,CWE113_HTTP_Response_Splitting__File_setHeaderServlet_53a,bad,1,[54],29,54,,
29,CWE113,,CWE113_HTTP_Response_Splitting__File_setHeaderServlet_53b,,,,29,,,
29,CWE113,,CWE113_HTTP_Response_Splitting__File_setHeaderServlet_53c,,,,29,,,
29,CWE113,,CWE113_HTTP_Response_Splitting__File_setHeaderServlet_53d,,,,29,,33,
,,,,,,,,,,
30,CWE113,CWE113_HTTP_Response_Splitting__PropertiesFile_addCookieServlet_17,CWE113_HTTP_Response_Splitting__PropertiesFile_addCookieServlet_17,goodB2G,0,"[56, 85]",30,,,154
,,,,,,,,,,
31,CWE113,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_setHeaderServlet_68a,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_setHeaderServlet_68a,goodB2G,0,[35],31,,,
31,CWE113,,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_setHeaderServlet_68b,,,,31,,,60
,,,,,,,,,,
32,CWE113,CWE113_HTTP_Response_Splitting__Environment_addHeaderServlet_17,CWE113_HTTP_Response_Splitting__Environment_addHeaderServlet_17,goodB2G,0,"[43, 38]",32,,,82
,,,,,,,,,,
33,CWE113,CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_81a,CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_81a,bad,1,[55],33,55,,
33,CWE113,,CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_81_bad,,,,33,,33,
,,,,,,,,,,
34,CWE113,CWE113_HTTP_Response_Splitting__PropertiesFile_addCookieServlet_68a,CWE113_HTTP_Response_Splitting__PropertiesFile_addCookieServlet_68a,goodB2G,0,[50],34,,,
34,CWE113,,CWE113_HTTP_Response_Splitting__PropertiesFile_addCookieServlet_68b,,,,34,,,61
,,,,,,,,,,
35,CWE113,CWE113_HTTP_Response_Splitting__Environment_addHeaderServlet_61a,CWE113_HTTP_Response_Splitting__Environment_addHeaderServlet_61a,bad,1,[32],35,,34,
35,CWE113,,CWE113_HTTP_Response_Splitting__Environment_addHeaderServlet_61b,,,,35,31,,
,,,,,,,,,,
36,CWE113,CWE113_HTTP_Response_Splitting__database_addHeaderServlet_31,CWE113_HTTP_Response_Splitting__database_addHeaderServlet_31,bad,1,"[111, 58]",36,58,113,
,,,,,,,,,,
37,CWE113,CWE113_HTTP_Response_Splitting__PropertiesFile_setHeaderServlet_21,CWE113_HTTP_Response_Splitting__PropertiesFile_setHeaderServlet_21,goodB2G1,0,[54],37,,,163
,,,,,,,,,,
38,CWE113,CWE113_HTTP_Response_Splitting__getParameter_Servlet_addHeaderServlet_31,CWE113_HTTP_Response_Splitting__getParameter_Servlet_addHeaderServlet_31,bad,1,"[35, 43]",38,35,45,
,,,,,,,,,,
39,CWE113,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_53a,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_53a,goodB2G,0,[54],39,,,
39,CWE113,,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_53b,,,,39,,,
39,CWE113,,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_53c,,,,39,,,
39,CWE113,,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_53d,,,,39,,,57
,,,,,,,,,,
40,CWE113,CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_81a,CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_81a,bad,1,[48],40,48,,
40,CWE113,,CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_81_bad,,,,40,,34,
,,,,,,,,,,
41,CWE113,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_addCookieServlet_01,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_addCookieServlet_01,goodB2G,0,"[53, 36]",41,,,104
,,,,,,,,,,
42,CWE113,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_53a,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_53a,bad,1,[31],42,31,,
42,CWE113,,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_53b,,,,42,,,
42,CWE113,,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_53c,,,,42,,,
42,CWE113,,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_53d,,,,42,,33,
,,,,,,,,,,
43,CWE113,CWE113_HTTP_Response_Splitting__URLConnection_addHeaderServlet_22a,CWE113_HTTP_Response_Splitting__URLConnection_addHeaderServlet_22a,bad,1,[57],43,57,,
43,CWE113,,CWE113_HTTP_Response_Splitting__URLConnection_addHeaderServlet_22b,,,,43,,34,
,,,,,,,,,,
44,CWE113,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_81a,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_81a,goodB2G,0,[54],44,,,
44,CWE113,,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_81_goodB2G,,,,44,,,33
,,,,,,,,,,
45,CWE113,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_61a,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_61a,goodB2G,0,[32],45,,,66
45,CWE113,,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_61b,,,,45,,,
,,,,,,,,,,
46,CWE113,CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_74a,CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_74a,bad,1,[49],46,49,,
46,CWE113,,CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_74b,,,,46,,36,
,,,,,,,,,,
47,CWE113,CWE113_HTTP_Response_Splitting__Property_addCookieServlet_66a,CWE113_HTTP_Response_Splitting__Property_addCookieServlet_66a,goodB2G,0,[31],47,,,
47,CWE113,,CWE113_HTTP_Response_Splitting__Property_addCookieServlet_66b,,,,47,,,61
,,,,,,,,,,
48,CWE113,CWE113_HTTP_Response_Splitting__File_addCookieServlet_21,CWE113_HTTP_Response_Splitting__File_addCookieServlet_21,goodB2G1,0,[59],48,,,220
,,,,,,,,,,
49,CWE113,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_addCookieServlet_17,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_addCookieServlet_17,goodB2G,0,"[41, 60]",49,,,109
,,,,,,,,,,
50,CWE113,CWE113_HTTP_Response_Splitting__getCookies_Servlet_setHeaderServlet_53a,CWE113_HTTP_Response_Splitting__getCookies_Servlet_setHeaderServlet_53a,bad,1,[38],50,38,,
50,CWE113,,CWE113_HTTP_Response_Splitting__getCookies_Servlet_setHeaderServlet_53b,,,,50,,,
50,CWE113,,CWE113_HTTP_Response_Splitting__getCookies_Servlet_setHeaderServlet_53c,,,,50,,,
50,CWE113,,CWE113_HTTP_Response_Splitting__getCookies_Servlet_setHeaderServlet_53d,,,,50,,33,
,,,,,,,,,,
51,CWE113,CWE113_HTTP_Response_Splitting__getParameter_Servlet_addHeaderServlet_42,CWE113_HTTP_Response_Splitting__getParameter_Servlet_addHeaderServlet_42,bad,1,[43],51,33,45,
,,,,,,,,,,
52,CWE113,CWE113_HTTP_Response_Splitting__database_addHeaderServlet_45,CWE113_HTTP_Response_Splitting__database_addHeaderServlet_45,goodB2G,0,[72],52,,,160
,,,,,,,,,,
53,CWE113,CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_45,CWE113_HTTP_Response_Splitting__console_readLine_addCookieServlet_45,bad,1,[67],53,67,45,
,,,,,,,,,,
54,CWE113,CWE113_HTTP_Response_Splitting__PropertiesFile_setHeaderServlet_54a,CWE113_HTTP_Response_Splitting__PropertiesFile_setHeaderServlet_54a,goodB2G,0,[49],54,,,
54,CWE113,,CWE113_HTTP_Response_Splitting__PropertiesFile_setHeaderServlet_54b,,,,54,,,
54,CWE113,,CWE113_HTTP_Response_Splitting__PropertiesFile_setHeaderServlet_54c,,,,54,,,
54,CWE113,,CWE113_HTTP_Response_Splitting__PropertiesFile_setHeaderServlet_54d,,,,54,,,
54,CWE113,,CWE113_HTTP_Response_Splitting__PropertiesFile_setHeaderServlet_54e,,,,54,,,57
,,,,,,,,,,
55,CWE113,CWE113_HTTP_Response_Splitting__PropertiesFile_addHeaderServlet_67a,CWE113_HTTP_Response_Splitting__PropertiesFile_addHeaderServlet_67a,bad,1,[54],55,54,,
55,CWE113,,CWE113_HTTP_Response_Splitting__PropertiesFile_addHeaderServlet_67b,,,,55,,34,
,,,,,,,,,,
56,CWE113,CWE113_HTTP_Response_Splitting__console_readLine_setHeaderServlet_17,CWE113_HTTP_Response_Splitting__console_readLine_setHeaderServlet_17,bad,1,"[55, 95]",56,55,95,
,,,,,,,,,,
57,CWE113,CWE113_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_61a,CWE113_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_61a,goodB2G,0,[35],57,,,67
57,CWE113,,CWE113_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_61b,,,,57,,,
,,,,,,,,,,
58,CWE113,CWE113_HTTP_Response_Splitting__getCookies_Servlet_setHeaderServlet_68a,CWE113_HTTP_Response_Splitting__getCookies_Servlet_setHeaderServlet_68a,goodB2G,0,[39],58,,,
58,CWE113,,CWE113_HTTP_Response_Splitting__getCookies_Servlet_setHeaderServlet_68b,,,,58,,,60
,,,,,,,,,,
59,CWE113,CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_45,CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_45,goodB2G,0,[73],59,,,162
,,,,,,,,,,
60,CWE113,CWE113_HTTP_Response_Splitting__Property_addCookieServlet_67a,CWE113_HTTP_Response_Splitting__Property_addCookieServlet_67a,goodB2G,0,[36],60,,,
60,CWE113,,CWE113_HTTP_Response_Splitting__Property_addCookieServlet_67b,,,,60,,,61
,,,,,,,,,,
61,CWE113,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_53a,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_53a,goodB2G,0,[31],61,,,
61,CWE113,,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_53b,,,,61,,,
61,CWE113,,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_53c,,,,61,,,
61,CWE113,,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_53d,,,,61,,,57
,,,,,,,,,,
62,CWE113,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_addCookieServlet_61a,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_addCookieServlet_61a,bad,1,[35],62,,35,
62,CWE113,,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_addCookieServlet_61b,,,,62,35,,
,,,,,,,,,,
63,CWE113,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_setHeaderServlet_61a,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_setHeaderServlet_61a,bad,1,[34],63,,34,
63,CWE113,,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_setHeaderServlet_61b,,,,63,35,,
,,,,,,,,,,
64,CWE113,CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_21,CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_21,bad,1,[60],64,60,120,
,,,,,,,,,,
65,CWE113,CWE113_HTTP_Response_Splitting__Property_addCookieServlet_66a,CWE113_HTTP_Response_Splitting__Property_addCookieServlet_66a,bad,1,[31],65,31,,
65,CWE113,,CWE113_HTTP_Response_Splitting__Property_addCookieServlet_66b,,,,65,,35,
,,,,,,,,,,
66,CWE113,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_addHeaderServlet_45,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_addHeaderServlet_45,goodB2G,0,[52],66,,106,
,,,,,,,,,,
67,CWE113,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_setHeaderServlet_81a,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_setHeaderServlet_81a,bad,1,[34],67,35,,
67,CWE113,,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_setHeaderServlet_81_bad,,,,67,,33,
,,,,,,,,,,
68,CWE113,CWE113_HTTP_Response_Splitting__getCookies_Servlet_addHeaderServlet_54a,CWE113_HTTP_Response_Splitting__getCookies_Servlet_addHeaderServlet_54a,goodB2G,0,[38],68,,,
68,CWE113,,CWE113_HTTP_Response_Splitting__getCookies_Servlet_addHeaderServlet_54b,,,,68,,,
68,CWE113,,CWE113_HTTP_Response_Splitting__getCookies_Servlet_addHeaderServlet_54c,,,,68,,,
68,CWE113,,CWE113_HTTP_Response_Splitting__getCookies_Servlet_addHeaderServlet_54d,,,,68,,,
68,CWE113,,CWE113_HTTP_Response_Splitting__getCookies_Servlet_addHeaderServlet_54e,,,,68,,,57
,,,,,,,,,,
69,CWE113,CWE113_HTTP_Response_Splitting__connect_tcp_setHeaderServlet_73a,CWE113_HTTP_Response_Splitting__connect_tcp_setHeaderServlet_73a,bad,1,[56],69,56,,
69,CWE113,,CWE113_HTTP_Response_Splitting__connect_tcp_setHeaderServlet_73b,,,,69,,35,
,,,,,,,,,,
70,CWE113,CWE113_HTTP_Response_Splitting__listen_tcp_addHeaderServlet_81a,CWE113_HTTP_Response_Splitting__listen_tcp_addHeaderServlet_81a,goodB2G,0,[58],70,,,
70,CWE113,,CWE113_HTTP_Response_Splitting__listen_tcp_addHeaderServlet_81_goodB2G,,,,70,,,33
,,,,,,,,,,
71,CWE113,CWE113_HTTP_Response_Splitting__URLConnection_addHeaderServlet_22a,CWE113_HTTP_Response_Splitting__URLConnection_addHeaderServlet_22a,goodB2G1,0,[57],71,,,
71,CWE113,,CWE113_HTTP_Response_Splitting__URLConnection_addHeaderServlet_22b,,,,71,,,60
,,,,,,,,,,
72,CWE113,CWE113_HTTP_Response_Splitting__URLConnection_addCookieServlet_73a,CWE113_HTTP_Response_Splitting__URLConnection_addCookieServlet_73a,goodB2G,0,[54],72,,,
72,CWE113,,CWE113_HTTP_Response_Splitting__URLConnection_addCookieServlet_73b,,,,72,,,62
,,,,,,,,,,
73,CWE113,CWE113_HTTP_Response_Splitting__URLConnection_addHeaderServlet_21,CWE113_HTTP_Response_Splitting__URLConnection_addHeaderServlet_21,bad,1,[58],73,58,104,
,,,,,,,,,,
74,CWE113,CWE113_HTTP_Response_Splitting__Environment_setHeaderServlet_22a,CWE113_HTTP_Response_Splitting__Environment_setHeaderServlet_22a,goodB2G1,0,[35],74,,,
74,CWE113,,CWE113_HTTP_Response_Splitting__Environment_setHeaderServlet_22b,,,,74,,,60
,,,,,,,,,,
75,CWE113,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_72a,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_72a,goodB2G,0,[55],75,,,
75,CWE113,,CWE113_HTTP_Response_Splitting__File_addHeaderServlet_72b,,,,75,,,61
,,,,,,,,,,
76,CWE113,CWE113_HTTP_Response_Splitting__console_readLine_setHeaderServlet_45,CWE113_HTTP_Response_Splitting__console_readLine_setHeaderServlet_45,goodB2G,0,[66],76,,,142
,,,,,,,,,,
77,CWE113,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_75a,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_75a,goodB2G,0,[36],77,,,
77,CWE113,,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_75b,,,,77,,,159
,,,,,,,,,,
78,CWE113,CWE113_HTTP_Response_Splitting__File_setHeaderServlet_21,CWE113_HTTP_Response_Splitting__File_setHeaderServlet_21,bad,1,[59],78,59,117,
,,,,,,,,,,
79,CWE113,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_addHeaderServlet_52a,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_addHeaderServlet_52a,bad,1,[34],79,35,,
79,CWE113,,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_addHeaderServlet_52b,,,,79,,,
79,CWE113,,CWE113_HTTP_Response_Splitting__getQueryString_Servlet_addHeaderServlet_52c,,,,79,,33,
,,,,,,,,,,
80,CWE113,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_12,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_12,goodB2G,0,"[34, 49]",80,,,128
,,,,,,,,,,
81,CWE113,CWE113_HTTP_Response_Splitting__PropertiesFile_addCookieServlet_74a,CWE113_HTTP_Response_Splitting__PropertiesFile_addCookieServlet_74a,goodB2G,0,[50],81,,,
81,CWE113,,CWE113_HTTP_Response_Splitting__PropertiesFile_addCookieServlet_74b,,,,81,,,62
,,,,,,,,,,
82,CWE113,CWE113_HTTP_Response_Splitting__Environment_setHeaderServlet_75a,CWE113_HTTP_Response_Splitting__Environment_setHeaderServlet_75a,goodB2G,0,[36],82,,,
82,CWE113,,CWE113_HTTP_Response_Splitting__Environment_setHeaderServlet_75b,,,,82,,,159
,,,,,,,,,,
83,CWE113,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_01,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_01,goodB2G,0,"[33, 38]",83,,,77
,,,,,,,,,,
84,CWE113,CWE113_HTTP_Response_Splitting__getCookies_Servlet_addCookieServlet_66a,CWE113_HTTP_Response_Splitting__getCookies_Servlet_addCookieServlet_66a,goodB2G,0,[38],84,,,
84,CWE113,,CWE113_HTTP_Response_Splitting__getCookies_Servlet_addCookieServlet_66b,,,,84,,,61
,,,,,,,,,,
85,CWE113,CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_68a,CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_68a,goodG2B,0,[56],85,,,118
85,CWE113,,CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_68b,,,,85,,,
,,,,,,,,,,
86,CWE113,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_31,CWE113_HTTP_Response_Splitting__Property_setHeaderServlet_31,goodB2G,0,"[45, 35]",86,,,100
,,,,,,,,,,
87,CWE113,CWE113_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_45,CWE113_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_45,goodB2G,0,[50],87,,,93
,,,,,,,,,,
88,CWE113,CWE113_HTTP_Response_Splitting__listen_tcp_addCookieServlet_21,CWE113_HTTP_Response_Splitting__listen_tcp_addCookieServlet_21,bad,1,[63],88,63,135,
,,,,,,,,,,
89,CWE113,CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_21,CWE113_HTTP_Response_Splitting__connect_tcp_addCookieServlet_21,goodG2B,0,[60],89,,,328
,,,,,,,,,,
90,CWE113,CWE113_HTTP_Response_Splitting__PropertiesFile_addHeaderServlet_67a,CWE113_HTTP_Response_Splitting__PropertiesFile_addHeaderServlet_67a,goodB2G,0,[54],90,,,
90,CWE113,,CWE113_HTTP_Response_Splitting__PropertiesFile_addHeaderServlet_67b,,,,90,,,60
,,,,,,,,,,
91,CWE113,CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_81a,CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_81a,goodB2G,0,[55],91,,,
91,CWE113,,CWE113_HTTP_Response_Splitting__connect_tcp_addHeaderServlet_81_goodB2G,,,,91,,,33
,,,,,,,,,,
92,CWE113,CWE113_HTTP_Response_Splitting__listen_tcp_setHeaderServlet_74a,CWE113_HTTP_Response_Splitting__listen_tcp_setHeaderServlet_74a,bad,1,[59],92,59,,
92,CWE113,,CWE113_HTTP_Response_Splitting__listen_tcp_setHeaderServlet_74b,,,,92,,35,
,,,,,,,,,,
