case_id,cwe,main_file,java_file,func_name,target,old_labeled_lines,case_id,bad_source_lines,bad_sink_lines,fixed_lines
7455,CWE90,,CWE90_LDAP_Injection__connect_tcp_51b,,,,7455,,42,
,,,,,,,,,,
7456,CWE90,CWE90_LDAP_Injection__getQueryString_Servlet_53a,CWE90_LDAP_Injection__getQueryString_Servlet_53a,bad,1,[34],7456,35,,
7456,CWE90,,CWE90_LDAP_Injection__getQueryString_Servlet_53b,,,,7456,,,
7456,CWE90,,CWE90_LDAP_Injection__getQueryString_Servlet_53c,,,,7456,,,
7456,CWE90,,CWE90_LDAP_Injection__getQueryString_Servlet_53d,,,,7456,,43,
,,,,,,,,,,
7457,CWE90,CWE90_LDAP_Injection__connect_tcp_72a,CWE90_LDAP_Injection__connect_tcp_72a,goodG2B,0,[56],7457,,,122
7457,CWE90,,CWE90_LDAP_Injection__connect_tcp_72b,,,,7457,,,
,,,,,,,,,,
7458,CWE90,CWE90_LDAP_Injection__File_22a,CWE90_LDAP_Injection__File_22a,bad,1,[51],7458,,51,
7458,CWE90,,CWE90_LDAP_Injection__File_22b,,,,7458,54,,
,,,,,,,,,,
7459,CWE90,CWE90_LDAP_Injection__getCookies_Servlet_51a,CWE90_LDAP_Injection__getCookies_Servlet_51a,bad,1,[37],7459,37,,
7459,CWE90,,CWE90_LDAP_Injection__getCookies_Servlet_51b,,,,7459,,42,
,,,,,,,,,,
7460,CWE90,CWE90_LDAP_Injection__URLConnection_31,CWE90_LDAP_Injection__URLConnection_31,bad,1,"[61, 110]",7460,61,110,
,,,,,,,,,,
7461,CWE90,CWE90_LDAP_Injection__getCookies_Servlet_74a,CWE90_LDAP_Injection__getCookies_Servlet_74a,goodG2B,0,[39],7461,,,61
7461,CWE90,,CWE90_LDAP_Injection__getCookies_Servlet_74b,,,,7461,,,
,,,,,,,,,,
7462,CWE90,CWE90_LDAP_Injection__getQueryString_Servlet_01,CWE90_LDAP_Injection__getQueryString_Servlet_01,bad,1,"[40, 62]",7462,41,62,
,,,,,,,,,,
7463,CWE90,CWE90_LDAP_Injection__PropertiesFile_53a,CWE90_LDAP_Injection__PropertiesFile_53a,bad,1,[49],7463,49,,
7463,CWE90,,CWE90_LDAP_Injection__PropertiesFile_53b,,,,7463,,,
7463,CWE90,,CWE90_LDAP_Injection__PropertiesFile_53c,,,,7463,,,
7463,CWE90,,CWE90_LDAP_Injection__PropertiesFile_53d,,,,7463,,43,
,,,,,,,,,,
7464,CWE90,CWE90_LDAP_Injection__URLConnection_71a,CWE90_LDAP_Injection__URLConnection_71a,bad,1,[53],7464,53,,
7464,CWE90,,CWE90_LDAP_Injection__URLConnection_71b,,,,7464,,44,
,,,,,,,,,,
7465,CWE90,CWE90_LDAP_Injection__Environment_16,CWE90_LDAP_Injection__Environment_16,bad,1,"[52, 39]",7465,39,52,
,,,,,,,,,,
7466,CWE90,CWE90_LDAP_Injection__listen_tcp_73a,CWE90_LDAP_Injection__listen_tcp_73a,bad,1,[59],7466,59,,
7466,CWE90,,CWE90_LDAP_Injection__listen_tcp_73b,,,,7466,,45,
,,,,,,,,,,
7467,CWE90,CWE90_LDAP_Injection__console_readLine_51a,CWE90_LDAP_Injection__console_readLine_51a,bad,1,[47],7467,47,,
7467,CWE90,,CWE90_LDAP_Injection__console_readLine_51b,,,,7467,,42,
,,,,,,,,,,
7468,CWE90,CWE90_LDAP_Injection__connect_tcp_12,CWE90_LDAP_Injection__connect_tcp_12,bad,1,"[121, 56]",7468,56,121,
,,,,,,,,,,
7469,CWE90,CWE90_LDAP_Injection__database_17,CWE90_LDAP_Injection__database_17,bad,1,"[116, 59]",7469,59,116,
,,,,,,,,,,
7470,CWE90,CWE90_LDAP_Injection__PropertiesFile_01,CWE90_LDAP_Injection__PropertiesFile_01,bad,1,"[54, 86]",7470,54,86,
,,,,,,,,,,
7471,CWE90,CWE90_LDAP_Injection__Property_81a,CWE90_LDAP_Injection__Property_81a,bad,1,[31],7471,31,,
7471,CWE90,,CWE90_LDAP_Injection__Property_81_bad,,,,7471,,43,
,,,,,,,,,,
7472,CWE90,CWE90_LDAP_Injection__connect_tcp_67a,CWE90_LDAP_Injection__connect_tcp_67a,goodG2B,0,[60],7472,,,124
7472,CWE90,,CWE90_LDAP_Injection__connect_tcp_67b,,,,7472,,,
,,,,,,,,,,
7473,CWE90,CWE90_LDAP_Injection__connect_tcp_66a,CWE90_LDAP_Injection__connect_tcp_66a,goodG2B,0,[55],7473,,,119
7473,CWE90,,CWE90_LDAP_Injection__connect_tcp_66b,,,,7473,,,
,,,,,,,,,,
7474,CWE90,CWE90_LDAP_Injection__PropertiesFile_67a,CWE90_LDAP_Injection__PropertiesFile_67a,goodG2B,0,[54],7474,,,93
7474,CWE90,,CWE90_LDAP_Injection__PropertiesFile_67b,,,,7474,,,
,,,,,,,,,,
7475,CWE90,CWE90_LDAP_Injection__listen_tcp_16,CWE90_LDAP_Injection__listen_tcp_16,bad,1,"[60, 131]",7475,60,131,
,,,,,,,,,,
7476,CWE90,CWE90_LDAP_Injection__File_67a,CWE90_LDAP_Injection__File_67a,bad,1,[59],7476,59,,
7476,CWE90,,CWE90_LDAP_Injection__File_67b,,,,7476,,44,
,,,,,,,,,,
7477,CWE90,CWE90_LDAP_Injection__getParameter_Servlet_72a,CWE90_LDAP_Injection__getParameter_Servlet_72a,bad,1,[32],7477,32,,
7477,CWE90,,CWE90_LDAP_Injection__getParameter_Servlet_72b,,,,7477,,45,
,,,,,,,,,,
7478,CWE90,CWE90_LDAP_Injection__console_readLine_01,CWE90_LDAP_Injection__console_readLine_01,bad,1,"[97, 53]",7478,53,97,
,,,,,,,,,,
7479,CWE90,CWE90_LDAP_Injection__connect_tcp_16,CWE90_LDAP_Injection__connect_tcp_16,bad,1,"[57, 116]",7479,57,116,
,,,,,,,,,,
7480,CWE90,CWE90_LDAP_Injection__File_71a,CWE90_LDAP_Injection__File_71a,bad,1,[54],7480,54,,
7480,CWE90,,CWE90_LDAP_Injection__File_71b,,,,7480,,44,
,,,,,,,,,,
7481,CWE90,CWE90_LDAP_Injection__File_53a,CWE90_LDAP_Injection__File_53a,bad,1,[54],7481,54,,
7481,CWE90,,CWE90_LDAP_Injection__File_53b,,,,7481,,,
7481,CWE90,,CWE90_LDAP_Injection__File_53c,,,,7481,,,
7481,CWE90,,CWE90_LDAP_Injection__File_53d,,,,7481,,43,
,,,,,,,,,,
7482,CWE90,CWE90_LDAP_Injection__File_17,CWE90_LDAP_Injection__File_17,bad,1,"[116, 59]",7482,59,116,
,,,,,,,,,,
7483,CWE90,CWE90_LDAP_Injection__getCookies_Servlet_52a,CWE90_LDAP_Injection__getCookies_Servlet_52a,bad,1,[38],7483,38,,
7483,CWE90,,CWE90_LDAP_Injection__getCookies_Servlet_52b,,,,7483,,,
7483,CWE90,,CWE90_LDAP_Injection__getCookies_Servlet_52c,,,,7483,,43,
,,,,,,,,,,
7484,CWE90,CWE90_LDAP_Injection__Property_02,CWE90_LDAP_Injection__Property_02,bad,1,"[38, 56]",7484,38,56,
,,,,,,,,,,
7485,CWE90,CWE90_LDAP_Injection__Environment_71a,CWE90_LDAP_Injection__Environment_71a,bad,1,[31],7485,31,,
7485,CWE90,,CWE90_LDAP_Injection__Environment_71b,,,,7485,,44,
,,,,,,,,,,
7486,CWE90,CWE90_LDAP_Injection__database_21,CWE90_LDAP_Injection__database_21,bad,1,"[116, 56]",7486,116,56,
,,,,,,,,,,
7487,CWE90,CWE90_LDAP_Injection__connect_tcp_73a,CWE90_LDAP_Injection__connect_tcp_73a,goodG2B,0,[56],7487,,,122
7487,CWE90,,CWE90_LDAP_Injection__connect_tcp_73b,,,,7487,,,
,,,,,,,,,,
7488,CWE90,CWE90_LDAP_Injection__console_readLine_74a,CWE90_LDAP_Injection__console_readLine_74a,bad,1,[49],7488,49,,
7488,CWE90,,CWE90_LDAP_Injection__console_readLine_74b,,,,7488,,45,
,,,,,,,,,,
7489,CWE90,CWE90_LDAP_Injection__URLConnection_52a,CWE90_LDAP_Injection__URLConnection_52a,bad,1,[53],7489,53,,
7489,CWE90,,CWE90_LDAP_Injection__URLConnection_52b,,,,7489,,,
7489,CWE90,,CWE90_LDAP_Injection__URLConnection_52c,,,,7489,,43,
,,,,,,,,,,
7490,CWE90,CWE90_LDAP_Injection__connect_tcp_17,CWE90_LDAP_Injection__connect_tcp_17,goodG2B,0,"[60, 118]",7490,,,164
,,,,,,,,,,
7491,CWE90,CWE90_LDAP_Injection__getParameter_Servlet_74a,CWE90_LDAP_Injection__getParameter_Servlet_74a,bad,1,[32],7491,32,,
7491,CWE90,,CWE90_LDAP_Injection__getParameter_Servlet_74b,,,,7491,,45,
,,,,,,,,,,
7492,CWE90,CWE90_LDAP_Injection__connect_tcp_02,CWE90_LDAP_Injection__connect_tcp_02,bad,1,"[120, 56]",7492,56,120,
,,,,,,,,,,
7493,CWE90,CWE90_LDAP_Injection__Environment_67a,CWE90_LDAP_Injection__Environment_67a,bad,1,[36],7493,36,,
7493,CWE90,,CWE90_LDAP_Injection__Environment_67b,,,,7493,,44,
,,,,,,,,,,
7494,CWE90,CWE90_LDAP_Injection__Property_53a,CWE90_LDAP_Injection__Property_53a,bad,1,[31],7494,31,,
7494,CWE90,,CWE90_LDAP_Injection__Property_53b,,,,7494,,,
7494,CWE90,,CWE90_LDAP_Injection__Property_53c,,,,7494,,,
7494,CWE90,,CWE90_LDAP_Injection__Property_53d,,,,7494,,43,
,,,,,,,,,,
7495,CWE90,CWE90_LDAP_Injection__listen_tcp_71a,CWE90_LDAP_Injection__listen_tcp_71a,bad,1,[58],7495,58,,
7495,CWE90,,CWE90_LDAP_Injection__listen_tcp_71b,,,,7495,,44,
,,,,,,,,,,
7496,CWE90,CWE90_LDAP_Injection__listen_tcp_67a,CWE90_LDAP_Injection__listen_tcp_67a,bad,1,[63],7496,63,,
7496,CWE90,,CWE90_LDAP_Injection__listen_tcp_67b,,,,7496,,44,
,,,,,,,,,,
7497,CWE90,CWE90_LDAP_Injection__getCookies_Servlet_01,CWE90_LDAP_Injection__getCookies_Servlet_01,bad,1,"[44, 57]",7497,44,57,
,,,,,,,,,,
7498,CWE90,CWE90_LDAP_Injection__Property_31,CWE90_LDAP_Injection__Property_31,bad,1,"[56, 40]",7498,40,56,
,,,,,,,,,,
7499,CWE90,CWE90_LDAP_Injection__database_71a,CWE90_LDAP_Injection__database_71a,bad,1,[54],7499,54,,
7499,CWE90,,CWE90_LDAP_Injection__database_71b,,,,7499,,44,
,,,,,,,,,,
7500,CWE90,CWE90_LDAP_Injection__listen_tcp_72a,CWE90_LDAP_Injection__listen_tcp_72a,bad,1,[59],7500,59,,
7500,CWE90,,CWE90_LDAP_Injection__listen_tcp_72b,,,,7500,,45,
,,,,,,,,,,
7501,CWE90,CWE90_LDAP_Injection__getQueryString_Servlet_67a,CWE90_LDAP_Injection__getQueryString_Servlet_67a,bad,1,[39],7501,40,,
7501,CWE90,,CWE90_LDAP_Injection__getQueryString_Servlet_67b,,,,7501,,44,
,,,,,,,,,,
7502,CWE90,CWE90_LDAP_Injection__Property_51a,CWE90_LDAP_Injection__Property_51a,bad,1,[30],7502,30,,
7502,CWE90,,CWE90_LDAP_Injection__Property_51b,,,,7502,,42,
,,,,,,,,,,
7503,CWE90,CWE90_LDAP_Injection__database_74a,CWE90_LDAP_Injection__database_74a,bad,1,[55],7503,55,,
7503,CWE90,,CWE90_LDAP_Injection__database_74b,,,,7503,,45,
,,,,,,,,,,
7504,CWE90,CWE90_LDAP_Injection__URLConnection_22a,CWE90_LDAP_Injection__URLConnection_22a,bad,1,[51],7504,,51,
7504,CWE90,,CWE90_LDAP_Injection__URLConnection_22b,,,,7504,52,,
,,,,,,,,,,
7505,CWE90,CWE90_LDAP_Injection__getCookies_Servlet_41,CWE90_LDAP_Injection__getCookies_Servlet_41,goodG2B,0,[95],7505,,,165
,,,,,,,,,,
7506,CWE90,CWE90_LDAP_Injection__URLConnection_67a,CWE90_LDAP_Injection__URLConnection_67a,goodG2B,0,[58],7506,,,109
7506,CWE90,,CWE90_LDAP_Injection__URLConnection_67b,,,,7506,,,
,,,,,,,,,,
7507,CWE90,CWE90_LDAP_Injection__Property_42,CWE90_LDAP_Injection__Property_42,bad,1,[55],7507,36,55,
,,,,,,,,,,
7508,CWE90,CWE90_LDAP_Injection__console_readLine_73a,CWE90_LDAP_Injection__console_readLine_73a,bad,1,[49],7508,49,,
7508,CWE90,,CWE90_LDAP_Injection__console_readLine_73b,,,,7508,,45,
,,,,,,,,,,
7509,CWE90,CWE90_LDAP_Injection__File_81a,CWE90_LDAP_Injection__File_81a,bad,1,[54],7509,54,,
7509,CWE90,,CWE90_LDAP_Injection__File_81_bad,,,,7509,,43,
,,,,,,,,,,
7510,CWE90,CWE90_LDAP_Injection__PropertiesFile_61a,CWE90_LDAP_Injection__PropertiesFile_61a,bad,1,[44],7510,,44,
7510,CWE90,,CWE90_LDAP_Injection__PropertiesFile_61b,,,,7510,49,,
,,,,,,,,,,
7511,CWE90,CWE90_LDAP_Injection__PropertiesFile_72a,CWE90_LDAP_Injection__PropertiesFile_72a,bad,1,[50],7511,50,,
7511,CWE90,,CWE90_LDAP_Injection__PropertiesFile_72b,,,,7511,,45,
,,,,,,,,,,
7512,CWE90,CWE90_LDAP_Injection__connect_tcp_01,CWE90_LDAP_Injection__connect_tcp_01,goodG2B,0,"[117, 60]",7512,,,168
,,,,,,,,,,
7513,CWE90,CWE90_LDAP_Injection__console_readLine_67a,CWE90_LDAP_Injection__console_readLine_67a,goodG2B,0,[53],7513,,,104
7513,CWE90,,CWE90_LDAP_Injection__console_readLine_67b,,,,7513,,,
,,,,,,,,,,
7514,CWE90,CWE90_LDAP_Injection__listen_tcp_42,CWE90_LDAP_Injection__listen_tcp_42,bad,1,[139],7514,62,139,
,,,,,,,,,,
7515,CWE90,CWE90_LDAP_Injection__getParameter_Servlet_01,CWE90_LDAP_Injection__getParameter_Servlet_01,bad,1,"[37, 48]",7515,37,48,
,,,,,,,,,,
7516,CWE90,CWE90_LDAP_Injection__listen_tcp_61a,CWE90_LDAP_Injection__listen_tcp_61a,bad,1,[44],7516,,44,
7516,CWE90,,CWE90_LDAP_Injection__listen_tcp_61b,,,,7516,58,,
,,,,,,,,,,
7517,CWE90,CWE90_LDAP_Injection__Environment_17,CWE90_LDAP_Injection__Environment_17,bad,1,"[49, 37]",7517,37,49,
,,,,,,,,,,
7518,CWE90,CWE90_LDAP_Injection__console_readLine_72a,CWE90_LDAP_Injection__console_readLine_72a,bad,1,[49],7518,49,,
7518,CWE90,,CWE90_LDAP_Injection__console_readLine_72b,,,,7518,,45,
,,,,,,,,,,
7519,CWE90,CWE90_LDAP_Injection__database_31,CWE90_LDAP_Injection__database_31,bad,1,"[62, 123]",7519,62,123,
,,,,,,,,,,
7520,CWE90,CWE90_LDAP_Injection__console_readLine_71a,CWE90_LDAP_Injection__console_readLine_71a,bad,1,[48],7520,48,,
7520,CWE90,,CWE90_LDAP_Injection__console_readLine_71b,,,,7520,,44,
,,,,,,,,,,
7521,CWE90,CWE90_LDAP_Injection__getCookies_Servlet_12,CWE90_LDAP_Injection__getCookies_Servlet_12,bad,1,"[65, 44]",7521,44,65,
,,,,,,,,,,
7522,CWE90,CWE90_LDAP_Injection__getCookies_Servlet_21,CWE90_LDAP_Injection__getCookies_Servlet_21,goodG2B1,0,"[51, 104]",7522,,,199
,,,,,,,,,,
7523,CWE90,CWE90_LDAP_Injection__getCookies_Servlet_22a,CWE90_LDAP_Injection__getCookies_Servlet_22a,goodG2B1,0,[51],7523,,,
7523,CWE90,,CWE90_LDAP_Injection__getCookies_Servlet_22b,,,,7523,,,67
,,,,,,,,,,
7524,CWE90,CWE90_LDAP_Injection__getCookies_Servlet_21,CWE90_LDAP_Injection__getCookies_Servlet_21,bad,1,"[51, 104]",7524,104,51,
,,,,,,,,,,
7525,CWE90,CWE90_LDAP_Injection__Property_01,CWE90_LDAP_Injection__Property_01,bad,1,"[48, 37]",7525,37,48,
