case_id,cwe,main_file,java_file,func_name,target,old_labeled_lines,case_id,bad_source_lines,bad_sink_lines,fixed_lines
,,,,,,,,,,
5918,CWE643,CWE643_Xpath_Injection__File_66a,CWE643_Xpath_Injection__File_66a,bad,1,[55],5918,55,,
5918,CWE643,,CWE643_Xpath_Injection__File_66b,,,,5918,,64,
,,,,,,,,,,
5919,CWE643,CWE643_Xpath_Injection__File_53a,CWE643_Xpath_Injection__File_53a,goodB2G,0,[55],5919,,,
5919,CWE643,,CWE643_Xpath_Injection__File_53b,,,,5919,,,
5919,CWE643,,CWE643_Xpath_Injection__File_53c,,,,5919,,,
5919,CWE643,,CWE643_Xpath_Injection__File_53d,,,,5919,,,136
,,,,,,,,,,
5920,CWE643,CWE643_Xpath_Injection__listen_tcp_74a,CWE643_Xpath_Injection__listen_tcp_74a,bad,1,[60],5920,60,,
5920,CWE643,,CWE643_Xpath_Injection__listen_tcp_74b,,,,5920,,65,
,,,,,,,,,,
5921,CWE643,CWE643_Xpath_Injection__File_67a,CWE643_Xpath_Injection__File_67a,goodB2G,0,[60],5921,,,
5921,CWE643,,CWE643_Xpath_Injection__File_67b,,,,5921,,,139
,,,,,,,,,,
5922,CWE643,CWE643_Xpath_Injection__getCookies_Servlet_16,CWE643_Xpath_Injection__getCookies_Servlet_16,goodB2G,0,"[81, 46]",5922,,,183
,,,,,,,,,,
5923,CWE643,CWE643_Xpath_Injection__getQueryString_Servlet_74a,CWE643_Xpath_Injection__getQueryString_Servlet_74a,goodB2G,0,[36],5923,,,
5923,CWE643,,CWE643_Xpath_Injection__getQueryString_Servlet_74b,,,,5923,,,140
,,,,,,,,,,
5924,CWE643,CWE643_Xpath_Injection__listen_tcp_52a,CWE643_Xpath_Injection__listen_tcp_52a,goodB2G,0,[59],5924,,,
5924,CWE643,,CWE643_Xpath_Injection__listen_tcp_52b,,,,5924,,,
5924,CWE643,,CWE643_Xpath_Injection__listen_tcp_52c,,,,5924,,,136
,,,,,,,,,,
5925,CWE643,CWE643_Xpath_Injection__Property_73a,CWE643_Xpath_Injection__Property_73a,goodB2G,0,[33],5925,,,
5925,CWE643,,CWE643_Xpath_Injection__Property_73b,,,,5925,,,140
,,,,,,,,,,
5926,CWE643,CWE643_Xpath_Injection__Property_02,CWE643_Xpath_Injection__Property_02,goodB2G1,0,"[77, 39]",5926,,,239
,,,,,,,,,,
5927,CWE643,CWE643_Xpath_Injection__URLConnection_16,CWE643_Xpath_Injection__URLConnection_16,goodB2G,0,"[125, 59]",5927,,,264
,,,,,,,,,,
5928,CWE643,CWE643_Xpath_Injection__getCookies_Servlet_75a,CWE643_Xpath_Injection__getCookies_Servlet_75a,goodB2G,0,[44],5928,,,
5928,CWE643,,CWE643_Xpath_Injection__getCookies_Servlet_75b,,,,5928,,,238
,,,,,,,,,,
5929,CWE643,CWE643_Xpath_Injection__getCookies_Servlet_81a,CWE643_Xpath_Injection__getCookies_Servlet_81a,goodB2G,0,[39],5929,,,
5929,CWE643,,CWE643_Xpath_Injection__getCookies_Servlet_81_goodB2G,,,,5929,,,56
,,,,,,,,,,
5930,CWE643,CWE643_Xpath_Injection__Environment_67a,CWE643_Xpath_Injection__Environment_67a,goodB2G,0,[37],5930,,,
5930,CWE643,,CWE643_Xpath_Injection__Environment_67b,,,,5930,,,139
,,,,,,,,,,
5931,CWE643,CWE643_Xpath_Injection__getParameter_Servlet_01,CWE643_Xpath_Injection__getParameter_Servlet_01,goodB2G,0,"[68, 38]",5931,,,155
,,,,,,,,,,
5932,CWE643,CWE643_Xpath_Injection__PropertiesFile_17,CWE643_Xpath_Injection__PropertiesFile_17,bad,1,"[113, 61]",5932,61,113,
,,,,,,,,,,
5933,CWE643,CWE643_Xpath_Injection__PropertiesFile_42,CWE643_Xpath_Injection__PropertiesFile_42,goodB2G,0,[114],5933,,,242
,,,,,,,,,,
5934,CWE643,CWE643_Xpath_Injection__database_12,CWE643_Xpath_Injection__database_12,bad,1,"[142, 58]",5934,58,142,
,,,,,,,,,,
5935,CWE643,CWE643_Xpath_Injection__connect_tcp_52a,CWE643_Xpath_Injection__connect_tcp_52a,goodG2B,0,[56],5935,,,119
5935,CWE643,,CWE643_Xpath_Injection__connect_tcp_52b,,,,5935,,,
5935,CWE643,,CWE643_Xpath_Injection__connect_tcp_52c,,,,5935,,,
,,,,,,,,,,
5936,CWE643,CWE643_Xpath_Injection__File_17,CWE643_Xpath_Injection__File_17,bad,1,"[142, 66]",5936,66,142,
,,,,,,,,,,
5937,CWE643,CWE643_Xpath_Injection__PropertiesFile_67a,CWE643_Xpath_Injection__PropertiesFile_67a,bad,1,[55],5937,55,,
5937,CWE643,,CWE643_Xpath_Injection__PropertiesFile_67b,,,,5937,,64,
,,,,,,,,,,
5938,CWE643,CWE643_Xpath_Injection__URLConnection_53a,CWE643_Xpath_Injection__URLConnection_53a,bad,1,[54],5938,54,,
5938,CWE643,,CWE643_Xpath_Injection__URLConnection_53b,,,,5938,,,
5938,CWE643,,CWE643_Xpath_Injection__URLConnection_53c,,,,5938,,,
5938,CWE643,,CWE643_Xpath_Injection__URLConnection_53d,,,,5938,,63,
,,,,,,,,,,
5939,CWE643,CWE643_Xpath_Injection__File_72a,CWE643_Xpath_Injection__File_72a,goodB2G,0,[56],5939,,,
5939,CWE643,,CWE643_Xpath_Injection__File_72b,,,,5939,,,140
,,,,,,,,,,
5940,CWE643,CWE643_Xpath_Injection__getCookies_Servlet_12,CWE643_Xpath_Injection__getCookies_Servlet_12,bad,1,"[86, 45]",5940,45,86,
,,,,,,,,,,
5941,CWE643,CWE643_Xpath_Injection__getParameter_Servlet_66a,CWE643_Xpath_Injection__getParameter_Servlet_66a,bad,1,[32],5941,32,,
5941,CWE643,,CWE643_Xpath_Injection__getParameter_Servlet_66b,,,,5941,,64,
,,,,,,,,,,
5942,CWE643,CWE643_Xpath_Injection__URLConnection_67a,CWE643_Xpath_Injection__URLConnection_67a,bad,1,[59],5942,59,,
5942,CWE643,,CWE643_Xpath_Injection__URLConnection_67b,,,,5942,,64,
,,,,,,,,,,
5943,CWE643,CWE643_Xpath_Injection__Property_54a,CWE643_Xpath_Injection__Property_54a,goodB2G,0,[32],5943,,,
5943,CWE643,,CWE643_Xpath_Injection__Property_54b,,,,5943,,,
5943,CWE643,,CWE643_Xpath_Injection__Property_54c,,,,5943,,,
5943,CWE643,,CWE643_Xpath_Injection__Property_54d,,,,5943,,,
5943,CWE643,,CWE643_Xpath_Injection__Property_54e,,,,5943,,,136
,,,,,,,,,,
5944,CWE643,CWE643_Xpath_Injection__File_42,CWE643_Xpath_Injection__File_42,goodB2G,0,[143],5944,,,299
,,,,,,,,,,
5945,CWE643,CWE643_Xpath_Injection__listen_tcp_66a,CWE643_Xpath_Injection__listen_tcp_66a,bad,1,[59],5945,59,,
5945,CWE643,,CWE643_Xpath_Injection__listen_tcp_66b,,,,5945,,64,
,,,,,,,,,,
5946,CWE643,CWE643_Xpath_Injection__connect_tcp_54a,CWE643_Xpath_Injection__connect_tcp_54a,goodB2G,0,[56],5946,,,
5946,CWE643,,CWE643_Xpath_Injection__connect_tcp_54b,,,,5946,,,
5946,CWE643,,CWE643_Xpath_Injection__connect_tcp_54c,,,,5946,,,
5946,CWE643,,CWE643_Xpath_Injection__connect_tcp_54d,,,,5946,,,
5946,CWE643,,CWE643_Xpath_Injection__connect_tcp_54e,,,,5946,,,136
,,,,,,,,,,
5947,CWE643,CWE643_Xpath_Injection__getQueryString_Servlet_22a,CWE643_Xpath_Injection__getQueryString_Servlet_22a,bad,1,[39],5947,40,,
5947,CWE643,,CWE643_Xpath_Injection__getQueryString_Servlet_22b,,,,5947,,63,
,,,,,,,,,,
5948,CWE643,CWE643_Xpath_Injection__connect_tcp_72a,CWE643_Xpath_Injection__connect_tcp_72a,bad,1,[57],5948,57,,
5948,CWE643,,CWE643_Xpath_Injection__connect_tcp_72b,,,,5948,,65,
,,,,,,,,,,
5949,CWE643,CWE643_Xpath_Injection__getQueryString_Servlet_74a,CWE643_Xpath_Injection__getQueryString_Servlet_74a,bad,1,[36],5949,37,,
5949,CWE643,,CWE643_Xpath_Injection__getQueryString_Servlet_74b,,,,5949,,65,
,,,,,,,,,,
5950,CWE643,CWE643_Xpath_Injection__listen_tcp_21,CWE643_Xpath_Injection__listen_tcp_21,goodB2G1,0,[68],5950,,,304
,,,,,,,,,,
5951,CWE643,CWE643_Xpath_Injection__getQueryString_Servlet_67a,CWE643_Xpath_Injection__getQueryString_Servlet_67a,bad,1,[40],5951,41,,
5951,CWE643,,CWE643_Xpath_Injection__getQueryString_Servlet_67b,,,,5951,,64,
,,,,,,,,,,
5952,CWE643,CWE643_Xpath_Injection__Environment_75a,CWE643_Xpath_Injection__Environment_75a,bad,1,[37],5952,37,,
5952,CWE643,,CWE643_Xpath_Injection__Environment_75b,,,,5952,,76,
,,,,,,,,,,
5953,CWE643,CWE643_Xpath_Injection__connect_tcp_75a,CWE643_Xpath_Injection__connect_tcp_75a,goodB2G,0,[59],5953,,,
5953,CWE643,,CWE643_Xpath_Injection__connect_tcp_75b,,,,5953,,,238
,,,,,,,,,,
5954,CWE643,CWE643_Xpath_Injection__Environment_52a,CWE643_Xpath_Injection__Environment_52a,bad,1,[32],5954,32,,
5954,CWE643,,CWE643_Xpath_Injection__Environment_52b,,,,5954,,,
5954,CWE643,,CWE643_Xpath_Injection__Environment_52c,,,,5954,,63,
,,,,,,,,,,
5955,CWE643,CWE643_Xpath_Injection__connect_tcp_31,CWE643_Xpath_Injection__connect_tcp_31,goodG2B,0,"[64, 145]",5955,,,168
,,,,,,,,,,
5956,CWE643,CWE643_Xpath_Injection__Property_72a,CWE643_Xpath_Injection__Property_72a,bad,1,[33],5956,33,,
5956,CWE643,,CWE643_Xpath_Injection__Property_72b,,,,5956,,65,
,,,,,,,,,,
5957,CWE643,CWE643_Xpath_Injection__Property_67a,CWE643_Xpath_Injection__Property_67a,goodB2G,0,[37],5957,,,
5957,CWE643,,CWE643_Xpath_Injection__Property_67b,,,,5957,,,139
,,,,,,,,,,
5958,CWE643,CWE643_Xpath_Injection__getParameter_Servlet_74a,CWE643_Xpath_Injection__getParameter_Servlet_74a,goodB2G,0,[33],5958,,,
5958,CWE643,,CWE643_Xpath_Injection__getParameter_Servlet_74b,,,,5958,,,140
,,,,,,,,,,
5959,CWE643,CWE643_Xpath_Injection__Property_66a,CWE643_Xpath_Injection__Property_66a,goodB2G,0,[32],5959,,,
5959,CWE643,,CWE643_Xpath_Injection__Property_66b,,,,5959,,,139
,,,,,,,,,,
5960,CWE643,CWE643_Xpath_Injection__connect_tcp_53a,CWE643_Xpath_Injection__connect_tcp_53a,goodB2G,0,[56],5960,,,
5960,CWE643,,CWE643_Xpath_Injection__connect_tcp_53b,,,,5960,,,
5960,CWE643,,CWE643_Xpath_Injection__connect_tcp_53c,,,,5960,,,
5960,CWE643,,CWE643_Xpath_Injection__connect_tcp_53d,,,,5960,,,136
,,,,,,,,,,
5961,CWE643,CWE643_Xpath_Injection__getCookies_Servlet_74a,CWE643_Xpath_Injection__getCookies_Servlet_74a,bad,1,[40],5961,40,,
5961,CWE643,,CWE643_Xpath_Injection__getCookies_Servlet_74b,,,,5961,,65,
,,,,,,,,,,
5962,CWE643,CWE643_Xpath_Injection__connect_tcp_42,CWE643_Xpath_Injection__connect_tcp_42,goodG2B,0,[145],5962,,,159
,,,,,,,,,,
5963,CWE643,CWE643_Xpath_Injection__URLConnection_02,CWE643_Xpath_Injection__URLConnection_02,bad,1,"[129, 58]",5963,58,129,
,,,,,,,,,,
5964,CWE643,CWE643_Xpath_Injection__File_21,CWE643_Xpath_Injection__File_21,bad,1,[64],5964,64,146,
,,,,,,,,,,
5965,CWE643,CWE643_Xpath_Injection__PropertiesFile_75a,CWE643_Xpath_Injection__PropertiesFile_75a,bad,1,[53],5965,53,,
5965,CWE643,,CWE643_Xpath_Injection__PropertiesFile_75b,,,,5965,,76,
,,,,,,,,,,
5966,CWE643,CWE643_Xpath_Injection__listen_tcp_31,CWE643_Xpath_Injection__listen_tcp_31,bad,1,"[67, 160]",5966,67,160,
,,,,,,,,,,
5967,CWE643,CWE643_Xpath_Injection__getCookies_Servlet_71a,CWE643_Xpath_Injection__getCookies_Servlet_71a,goodB2G,0,[39],5967,,,
5967,CWE643,,CWE643_Xpath_Injection__getCookies_Servlet_71b,,,,5967,,,139
,,,,,,,,,,
5968,CWE643,CWE643_Xpath_Injection__getCookies_Servlet_71a,CWE643_Xpath_Injection__getCookies_Servlet_71a,goodG2B,0,[39],5968,,,58
5968,CWE643,,CWE643_Xpath_Injection__getCookies_Servlet_71b,,,,5968,,,
,,,,,,,,,,
5969,CWE643,CWE643_Xpath_Injection__console_readLine_74a,CWE643_Xpath_Injection__console_readLine_74a,bad,1,[50],5969,50,,
5969,CWE643,,CWE643_Xpath_Injection__console_readLine_74b,,,,5969,,65,
,,,,,,,,,,
5970,CWE643,CWE643_Xpath_Injection__Environment_73a,CWE643_Xpath_Injection__Environment_73a,goodB2G,0,[33],5970,,,
5970,CWE643,,CWE643_Xpath_Injection__Environment_73b,,,,5970,,,140
,,,,,,,,,,
5971,CWE643,CWE643_Xpath_Injection__PropertiesFile_54a,CWE643_Xpath_Injection__PropertiesFile_54a,bad,1,[50],5971,50,,
5971,CWE643,,CWE643_Xpath_Injection__PropertiesFile_54b,,,,5971,,,
5971,CWE643,,CWE643_Xpath_Injection__PropertiesFile_54c,,,,5971,,,
5971,CWE643,,CWE643_Xpath_Injection__PropertiesFile_54d,,,,5971,,,
5971,CWE643,,CWE643_Xpath_Injection__PropertiesFile_54e,,,,5971,,63,
,,,,,,,,,,
5972,CWE643,CWE643_Xpath_Injection__getQueryString_Servlet_42,CWE643_Xpath_Injection__getQueryString_Servlet_42,bad,1,[89],5972,42,89,
,,,,,,,,,,
5973,CWE643,CWE643_Xpath_Injection__Environment_21,CWE643_Xpath_Injection__Environment_21,goodB2G1,0,[41],5973,,,142
,,,,,,,,,,
5974,CWE643,CWE643_Xpath_Injection__Property_81a,CWE643_Xpath_Injection__Property_81a,goodB2G,0,[32],5974,,,
5974,CWE643,,CWE643_Xpath_Injection__Property_81_goodB2G,,,,5974,,,56
,,,,,,,,,,
5975,CWE643,CWE643_Xpath_Injection__database_01,CWE643_Xpath_Injection__database_01,bad,1,"[136, 61]",5975,61,136,
,,,,,,,,,,
5976,CWE643,CWE643_Xpath_Injection__listen_tcp_53a,CWE643_Xpath_Injection__listen_tcp_53a,goodB2G,0,[59],5976,,,
5976,CWE643,,CWE643_Xpath_Injection__listen_tcp_53b,,,,5976,,,
5976,CWE643,,CWE643_Xpath_Injection__listen_tcp_53c,,,,5976,,,
5976,CWE643,,CWE643_Xpath_Injection__listen_tcp_53d,,,,5976,,,136
,,,,,,,,,,
5977,CWE643,CWE643_Xpath_Injection__getQueryString_Servlet_31,CWE643_Xpath_Injection__getQueryString_Servlet_31,bad,1,"[89, 43]",5977,44,89,
,,,,,,,,,,
5978,CWE643,CWE643_Xpath_Injection__listen_tcp_22a,CWE643_Xpath_Injection__listen_tcp_22a,goodB2G1,0,[63],5978,,,
5978,CWE643,,CWE643_Xpath_Injection__listen_tcp_22b,,,,5978,,,110
,,,,,,,,,,
5979,CWE643,CWE643_Xpath_Injection__listen_tcp_54a,CWE643_Xpath_Injection__listen_tcp_54a,goodB2G,0,[59],5979,,,
5979,CWE643,,CWE643_Xpath_Injection__listen_tcp_54b,,,,5979,,,
5979,CWE643,,CWE643_Xpath_Injection__listen_tcp_54c,,,,5979,,,
5979,CWE643,,CWE643_Xpath_Injection__listen_tcp_54d,,,,5979,,,
5979,CWE643,,CWE643_Xpath_Injection__listen_tcp_54e,,,,5979,,,136
,,,,,,,,,,
5980,CWE643,CWE643_Xpath_Injection__getQueryString_Servlet_81a,CWE643_Xpath_Injection__getQueryString_Servlet_81a,goodB2G,0,[35],5980,,,
5980,CWE643,,CWE643_Xpath_Injection__getQueryString_Servlet_81_goodB2G,,,,5980,,,56
,,,,,,,,,,
5981,CWE643,CWE643_Xpath_Injection__listen_tcp_61a,CWE643_Xpath_Injection__listen_tcp_61a,bad,1,[64],5981,,64,
5981,CWE643,,CWE643_Xpath_Injection__listen_tcp_61b,,,,5981,59,,
,,,,,,,,,,
5982,CWE643,CWE643_Xpath_Injection__getQueryString_Servlet_71a,CWE643_Xpath_Injection__getQueryString_Servlet_71a,bad,1,[35],5982,36,,
5982,CWE643,,CWE643_Xpath_Injection__getQueryString_Servlet_71b,,,,5982,,64,
,,,,,,,,,,
5983,CWE643,CWE643_Xpath_Injection__Environment_02,CWE643_Xpath_Injection__Environment_02,goodB2G1,0,"[39, 77]",5983,,,244
,,,,,,,,,,
5984,CWE643,CWE643_Xpath_Injection__PropertiesFile_42,CWE643_Xpath_Injection__PropertiesFile_42,bad,1,[114],5984,56,114,
,,,,,,,,,,
5985,CWE643,CWE643_Xpath_Injection__listen_tcp_66a,CWE643_Xpath_Injection__listen_tcp_66a,goodB2G,0,[59],5985,,,
5985,CWE643,,CWE643_Xpath_Injection__listen_tcp_66b,,,,5985,,,139
,,,,,,,,,,
5986,CWE643,CWE643_Xpath_Injection__console_readLine_01,CWE643_Xpath_Injection__console_readLine_01,goodB2G,0,"[118, 55]",5986,,,250
,,,,,,,,,,
5987,CWE643,CWE643_Xpath_Injection__database_52a,CWE643_Xpath_Injection__database_52a,bad,1,[55],5987,55,,
5987,CWE643,,CWE643_Xpath_Injection__database_52b,,,,5987,,,
5987,CWE643,,CWE643_Xpath_Injection__database_52c,,,,5987,,63,
,,,,,,,,,,
5988,CWE643,CWE643_Xpath_Injection__Property_53a,CWE643_Xpath_Injection__Property_53a,bad,1,[32],5988,32,,
5988,CWE643,,CWE643_Xpath_Injection__Property_53b,,,,5988,,,
5988,CWE643,,CWE643_Xpath_Injection__Property_53c,,,,5988,,,
5988,CWE643,,CWE643_Xpath_Injection__Property_53d,,,,5988,,63,
,,,,,,,,,,
5989,CWE643,CWE643_Xpath_Injection__connect_tcp_12,CWE643_Xpath_Injection__connect_tcp_12,goodG2B,0,"[58, 143]",5989,,,195
,,,,,,,,,,
5990,CWE643,CWE643_Xpath_Injection__connect_tcp_31,CWE643_Xpath_Injection__connect_tcp_31,goodB2G,0,"[64, 145]",5990,,,312
,,,,,,,,,,
5991,CWE643,CWE643_Xpath_Injection__getParameter_Servlet_74a,CWE643_Xpath_Injection__getParameter_Servlet_74a,bad,1,[33],5991,33,,
5991,CWE643,,CWE643_Xpath_Injection__getParameter_Servlet_74b,,,,5991,,65,
,,,,,,,,,,
5992,CWE643,CWE643_Xpath_Injection__URLConnection_12,CWE643_Xpath_Injection__URLConnection_12,bad,1,"[130, 58]",5992,58,130,
,,,,,,,,,,
5993,CWE643,CWE643_Xpath_Injection__database_75a,CWE643_Xpath_Injection__database_75a,bad,1,[59],5993,59,,
5993,CWE643,,CWE643_Xpath_Injection__database_75b,,,,5993,,76,
,,,,,,,,,,
5994,CWE643,CWE643_Xpath_Injection__File_31,CWE643_Xpath_Injection__File_31,goodB2G,0,"[143, 63]",5994,,,307
,,,,,,,,,,
5995,CWE643,CWE643_Xpath_Injection__connect_tcp_42,CWE643_Xpath_Injection__connect_tcp_42,bad,1,[145],5995,62,145,
,,,,,,,,,,
5996,CWE643,CWE643_Xpath_Injection__database_66a,CWE643_Xpath_Injection__database_66a,bad,1,[55],5996,55,,
5996,CWE643,,CWE643_Xpath_Injection__database_66b,,,,5996,,64,
,,,,,,,,,,
5997,CWE643,CWE643_Xpath_Injection__connect_tcp_67a,CWE643_Xpath_Injection__connect_tcp_67a,bad,1,[61],5997,61,,
5997,CWE643,,CWE643_Xpath_Injection__connect_tcp_67b,,,,5997,,64,
,,,,,,,,,,
5998,CWE643,CWE643_Xpath_Injection__listen_tcp_81a,CWE643_Xpath_Injection__listen_tcp_81a,bad,1,[59],5998,59,,
5998,CWE643,,CWE643_Xpath_Injection__listen_tcp_81_bad,,,,5998,,63,
,,,,,,,,,,
5999,CWE643,CWE643_Xpath_Injection__Environment_01,CWE643_Xpath_Injection__Environment_01,bad,1,"[38, 68]",5999,38,68,
,,,,,,,,,,
6000,CWE643,CWE643_Xpath_Injection__console_readLine_42,CWE643_Xpath_Injection__console_readLine_42,bad,1,[125],6000,55,125,
,,,,,,,,,,
6001,CWE643,CWE643_Xpath_Injection__File_16,CWE643_Xpath_Injection__File_16,bad,1,"[61, 139]",6001,61,139,
,,,,,,,,,,
6002,CWE643,CWE643_Xpath_Injection__Property_16,CWE643_Xpath_Injection__Property_16,bad,1,"[73, 40]",6002,40,73,
,,,,,,,,,,
6003,CWE643,CWE643_Xpath_Injection__Environment_74a,CWE643_Xpath_Injection__Environment_74a,goodB2G,0,[33],6003,,,
6003,CWE643,,CWE643_Xpath_Injection__Environment_74b,,,,6003,,,140
,,,,,,,,,,
6004,CWE643,CWE643_Xpath_Injection__console_readLine_66a,CWE643_Xpath_Injection__console_readLine_66a,goodB2G,0,[49],6004,,,
6004,CWE643,,CWE643_Xpath_Injection__console_readLine_66b,,,,6004,,,139
,,,,,,,,,,
6005,CWE643,CWE643_Xpath_Injection__connect_tcp_71a,CWE643_Xpath_Injection__connect_tcp_71a,goodG2B,0,[56],6005,,,119
6005,CWE643,,CWE643_Xpath_Injection__connect_tcp_71b,,,,6005,,,
,,,,,,,,,,
6006,CWE643,CWE643_Xpath_Injection__Environment_71a,CWE643_Xpath_Injection__Environment_71a,goodB2G,0,[32],6006,,,
6006,CWE643,,CWE643_Xpath_Injection__Environment_71b,,,,6006,,,139
,,,,,,,,,,
6007,CWE643,CWE643_Xpath_Injection__File_01,CWE643_Xpath_Injection__File_01,bad,1,"[61, 136]",6007,61,136,
,,,,,,,,,,
6008,CWE643,CWE643_Xpath_Injection__URLConnection_54a,CWE643_Xpath_Injection__URLConnection_54a,bad,1,[54],6008,54,,
6008,CWE643,,CWE643_Xpath_Injection__URLConnection_54b,,,,6008,,,
6008,CWE643,,CWE643_Xpath_Injection__URLConnection_54c,,,,6008,,,
6008,CWE643,,CWE643_Xpath_Injection__URLConnection_54d,,,,6008,,,
6008,CWE643,,CWE643_Xpath_Injection__URLConnection_54e,,,,6008,,63,
,,,,,,,,,,
6009,CWE643,CWE643_Xpath_Injection__Environment_02,CWE643_Xpath_Injection__Environment_02,bad,1,"[39, 77]",6009,39,77,
,,,,,,,,,,
6010,CWE643,CWE643_Xpath_Injection__File_52a,CWE643_Xpath_Injection__File_52a,bad,1,[55],6010,55,,
6010,CWE643,,CWE643_Xpath_Injection__File_52b,,,,6010,,,
6010,CWE643,,CWE643_Xpath_Injection__File_52c,,,,6010,,63,
,,,,,,,,,,
6011,CWE643,CWE643_Xpath_Injection__connect_tcp_74a,CWE643_Xpath_Injection__connect_tcp_74a,goodG2B,0,[57],6011,,,124
6011,CWE643,,CWE643_Xpath_Injection__connect_tcp_74b,,,,6011,,,
,,,,,,,,,,
6012,CWE643,CWE643_Xpath_Injection__connect_tcp_61a,CWE643_Xpath_Injection__connect_tcp_61a,bad,1,[64],6012,,64,
6012,CWE643,,CWE643_Xpath_Injection__connect_tcp_61b,,,,6012,56,,
,,,,,,,,,,
6013,CWE643,CWE643_Xpath_Injection__URLConnection_73a,CWE643_Xpath_Injection__URLConnection_73a,bad,1,[55],6013,55,,
6013,CWE643,,CWE643_Xpath_Injection__URLConnection_73b,,,,6013,,65,
,,,,,,,,,,
6014,CWE643,CWE643_Xpath_Injection__PropertiesFile_54a,CWE643_Xpath_Injection__PropertiesFile_54a,goodB2G,0,[50],6014,,,
6014,CWE643,,CWE643_Xpath_Injection__PropertiesFile_54b,,,,6014,,,
6014,CWE643,,CWE643_Xpath_Injection__PropertiesFile_54c,,,,6014,,,
6014,CWE643,,CWE643_Xpath_Injection__PropertiesFile_54d,,,,6014,,,
6014,CWE643,,CWE643_Xpath_Injection__PropertiesFile_54e,,,,6014,,,136
,,,,,,,,,,
6015,CWE643,CWE643_Xpath_Injection__Environment_31,CWE643_Xpath_Injection__Environment_31,goodB2G,0,"[75, 40]",6015,,,184
,,,,,,,,,,
6016,CWE643,CWE643_Xpath_Injection__getCookies_Servlet_22a,CWE643_Xpath_Injection__getCookies_Servlet_22a,bad,1,[43],6016,43,,
6016,CWE643,,CWE643_Xpath_Injection__getCookies_Servlet_22b,,,,6016,,63,
,,,,,,,,,,
6017,CWE643,CWE643_Xpath_Injection__listen_tcp_16,CWE643_Xpath_Injection__listen_tcp_16,bad,1,"[62, 153]",6017,62,153,
,,,,,,,,,,
6018,CWE643,CWE643_Xpath_Injection__Environment_17,CWE643_Xpath_Injection__Environment_17,goodB2G,0,"[74, 43]",6018,,,158
,,,,,,,,,,
6019,CWE643,CWE643_Xpath_Injection__getQueryString_Servlet_53a,CWE643_Xpath_Injection__getQueryString_Servlet_53a,bad,1,[35],6019,35,,
6019,CWE643,,CWE643_Xpath_Injection__getQueryString_Servlet_53b,,,,6019,,,
6019,CWE643,,CWE643_Xpath_Injection__getQueryString_Servlet_53c,,,,6019,,,
6019,CWE643,,CWE643_Xpath_Injection__getQueryString_Servlet_53d,,,,6019,,63,
,,,,,,,,,,
6020,CWE643,CWE643_Xpath_Injection__File_01,CWE643_Xpath_Injection__File_01,goodB2G,0,"[61, 136]",6020,,,284
,,,,,,,,,,
6021,CWE643,CWE643_Xpath_Injection__getCookies_Servlet_12,CWE643_Xpath_Injection__getCookies_Servlet_12,goodB2G,0,"[86, 45]",6021,,,315
,,,,,,,,,,
