case_id,cwe,main_file,java_file,func_name,target,old_labeled_lines,case_id,bad_source_lines,bad_sink_lines,fixed_lines
5144,CWE400,CWE400_Resource_Exhaustion__sleep_database_81a,CWE400_Resource_Exhaustion__sleep_database_81a,bad,1,[52],5144,52,,
5144,CWE400,,CWE400_Resource_Exhaustion__sleep_database_81_bad,,,,5144,,27,
,,,,,,,,,,
5145,CWE400,CWE400_Resource_Exhaustion__File_for_loop_67a,CWE400_Resource_Exhaustion__File_for_loop_67a,bad,1,[60],5145,60,,
5145,CWE400,,CWE400_Resource_Exhaustion__File_for_loop_67b,,,,5145,,32,
,,,,,,,,,,
5146,CWE400,CWE400_Resource_Exhaustion__database_for_loop_22a,CWE400_Resource_Exhaustion__database_for_loop_22a,goodB2G1,0,[58],5146,,,
5146,CWE400,,CWE400_Resource_Exhaustion__database_for_loop_22b,,,,5146,,,59
,,,,,,,,,,
5147,CWE400,CWE400_Resource_Exhaustion__console_readLine_for_loop_12,CWE400_Resource_Exhaustion__console_readLine_for_loop_12,goodB2G,0,"[46, 104]",5147,,,312
,,,,,,,,,,
5148,CWE400,CWE400_Resource_Exhaustion__getParameter_Servlet_for_loop_72a,CWE400_Resource_Exhaustion__getParameter_Servlet_for_loop_72a,goodB2G,0,[36],5148,,,
5148,CWE400,,CWE400_Resource_Exhaustion__getParameter_Servlet_for_loop_72b,,,,5148,,,63
,,,,,,,,,,
5149,CWE400,CWE400_Resource_Exhaustion__sleep_listen_tcp_31,CWE400_Resource_Exhaustion__sleep_listen_tcp_31,goodB2G,0,"[134, 57]",5149,,,270
,,,,,,,,,,
5150,CWE400,CWE400_Resource_Exhaustion__Property_write_16,CWE400_Resource_Exhaustion__Property_write_16,goodB2G,0,"[65, 43]",5150,,,211
,,,,,,,,,,
5151,CWE400,CWE400_Resource_Exhaustion__Property_for_loop_31,CWE400_Resource_Exhaustion__Property_for_loop_31,goodB2G,0,"[57, 37]",5151,,,128
,,,,,,,,,,
5152,CWE400,CWE400_Resource_Exhaustion__database_for_loop_71a,CWE400_Resource_Exhaustion__database_for_loop_71a,bad,1,[54],5152,54,,
5152,CWE400,,CWE400_Resource_Exhaustion__database_for_loop_71b,,,,5152,,32,
,,,,,,,,,,
5153,CWE400,CWE400_Resource_Exhaustion__getParameter_Servlet_for_loop_16,CWE400_Resource_Exhaustion__getParameter_Servlet_for_loop_16,goodB2G,0,"[54, 36]",5153,,,114
,,,,,,,,,,
5154,CWE400,CWE400_Resource_Exhaustion__connect_tcp_write_75a,CWE400_Resource_Exhaustion__connect_tcp_write_75a,goodB2G,0,[58],5154,,,
5154,CWE400,,CWE400_Resource_Exhaustion__connect_tcp_write_75b,,,,5154,,,261
,,,,,,,,,,
5155,CWE400,CWE400_Resource_Exhaustion__getQueryString_Servlet_for_loop_12,CWE400_Resource_Exhaustion__getQueryString_Servlet_for_loop_12,goodB2G,0,"[68, 36]",5155,,,207
,,,,,,,,,,
5156,CWE400,CWE400_Resource_Exhaustion__sleep_listen_tcp_73a,CWE400_Resource_Exhaustion__sleep_listen_tcp_73a,goodB2G,0,[56],5156,,,
5156,CWE400,,CWE400_Resource_Exhaustion__sleep_listen_tcp_73b,,,,5156,,,49
,,,,,,,,,,
5157,CWE400,CWE400_Resource_Exhaustion__URLConnection_for_loop_67a,CWE400_Resource_Exhaustion__URLConnection_for_loop_67a,goodB2G,0,[58],5157,,,
5157,CWE400,,CWE400_Resource_Exhaustion__URLConnection_for_loop_67b,,,,5157,,,62
,,,,,,,,,,
5158,CWE400,CWE400_Resource_Exhaustion__database_for_loop_52a,CWE400_Resource_Exhaustion__database_for_loop_52a,goodB2G,0,[54],5158,,,
5158,CWE400,,CWE400_Resource_Exhaustion__database_for_loop_52b,,,,5158,,,
5158,CWE400,,CWE400_Resource_Exhaustion__database_for_loop_52c,,,,5158,,,59
,,,,,,,,,,
5159,CWE400,CWE400_Resource_Exhaustion__max_value_for_loop_42,CWE400_Resource_Exhaustion__max_value_for_loop_42,goodB2G,0,[42],5159,,,92
,,,,,,,,,,
5160,CWE400,CWE400_Resource_Exhaustion__Property_write_74a,CWE400_Resource_Exhaustion__Property_write_74a,bad,1,[36],5160,37,,
5160,CWE400,,CWE400_Resource_Exhaustion__Property_write_74b,,,,5160,,45,
,,,,,,,,,,
5161,CWE400,CWE400_Resource_Exhaustion__Environment_for_loop_71a,CWE400_Resource_Exhaustion__Environment_for_loop_71a,bad,1,[35],5161,36,,
5161,CWE400,,CWE400_Resource_Exhaustion__Environment_for_loop_71b,,,,5161,,32,
,,,,,,,,,,
5162,CWE400,CWE400_Resource_Exhaustion__database_for_loop_74a,CWE400_Resource_Exhaustion__database_for_loop_74a,goodB2G,0,[55],5162,,,
5162,CWE400,,CWE400_Resource_Exhaustion__database_for_loop_74b,,,,5162,,,63
,,,,,,,,,,
5163,CWE400,CWE400_Resource_Exhaustion__Property_for_loop_42,CWE400_Resource_Exhaustion__Property_for_loop_42,bad,1,[57],5163,36,57,
,,,,,,,,,,
5164,CWE400,CWE400_Resource_Exhaustion__URLConnection_write_12,CWE400_Resource_Exhaustion__URLConnection_write_12,bad,1,"[119, 57]",5164,57,119,
,,,,,,,,,,
5165,CWE400,CWE400_Resource_Exhaustion__sleep_console_readLine_02,CWE400_Resource_Exhaustion__sleep_console_readLine_02,goodB2G1,0,"[44, 100]",5165,,,230
,,,,,,,,,,
5166,CWE400,CWE400_Resource_Exhaustion__random_for_loop_45,CWE400_Resource_Exhaustion__random_for_loop_45,goodB2G,0,[50],5166,,,95
,,,,,,,,,,
5167,CWE400,CWE400_Resource_Exhaustion__sleep_connect_tcp_21,CWE400_Resource_Exhaustion__sleep_connect_tcp_21,bad,1,[56],5167,56,124,
,,,,,,,,,,
5168,CWE400,CWE400_Resource_Exhaustion__getQueryString_Servlet_for_loop_75a,CWE400_Resource_Exhaustion__getQueryString_Servlet_for_loop_75a,goodB2G,0,[40],5168,,,
5168,CWE400,,CWE400_Resource_Exhaustion__getQueryString_Servlet_for_loop_75b,,,,5168,,,161
,,,,,,,,,,
5169,CWE400,CWE400_Resource_Exhaustion__sleep_URLConnection_68a,CWE400_Resource_Exhaustion__sleep_URLConnection_68a,goodB2G,0,[52],5169,,,
5169,CWE400,,CWE400_Resource_Exhaustion__sleep_URLConnection_68b,,,,5169,,,48
,,,,,,,,,,
5170,CWE400,CWE400_Resource_Exhaustion__listen_tcp_for_loop_01,CWE400_Resource_Exhaustion__listen_tcp_for_loop_01,goodB2G,0,"[131, 57]",5170,57,131,
,,,,,,,,,,
5171,CWE400,CWE400_Resource_Exhaustion__console_readLine_write_73a,CWE400_Resource_Exhaustion__console_readLine_write_73a,goodB2G,0,[49],5171,,,
5171,CWE400,,CWE400_Resource_Exhaustion__console_readLine_write_73b,,,,5171,,,165
,,,,,,,,,,
5172,CWE400,CWE400_Resource_Exhaustion__max_value_for_loop_17,CWE400_Resource_Exhaustion__max_value_for_loop_17,goodB2G,0,"[41, 35]",5172,,,79
,,,,,,,,,,
5173,CWE400,CWE400_Resource_Exhaustion__URLConnection_write_31,CWE400_Resource_Exhaustion__URLConnection_write_31,bad,1,"[120, 61]",5173,61,120,
,,,,,,,,,,
5174,CWE400,CWE400_Resource_Exhaustion__Environment_for_loop_68a,CWE400_Resource_Exhaustion__Environment_for_loop_68a,bad,1,[36],5174,37,,
5174,CWE400,,CWE400_Resource_Exhaustion__Environment_for_loop_68b,,,,5174,,32,
,,,,,,,,,,
5175,CWE400,CWE400_Resource_Exhaustion__sleep_File_52a,CWE400_Resource_Exhaustion__sleep_File_52a,goodB2G,0,[53],5175,,,
5175,CWE400,,CWE400_Resource_Exhaustion__sleep_File_52b,,,,5175,,,
5175,CWE400,,CWE400_Resource_Exhaustion__sleep_File_52c,,,,5175,,,45
,,,,,,,,,,
5176,CWE400,CWE400_Resource_Exhaustion__sleep_listen_tcp_31,CWE400_Resource_Exhaustion__sleep_listen_tcp_31,bad,1,"[134, 57]",5176,57,134,
,,,,,,,,,,
5177,CWE400,CWE400_Resource_Exhaustion__sleep_database_52a,CWE400_Resource_Exhaustion__sleep_database_52a,goodB2G,0,[52],5177,,,
5177,CWE400,,CWE400_Resource_Exhaustion__sleep_database_52b,,,,5177,,,
5177,CWE400,,CWE400_Resource_Exhaustion__sleep_database_52c,,,,5177,,,45
,,,,,,,,,,
5178,CWE400,CWE400_Resource_Exhaustion__URLConnection_write_21,CWE400_Resource_Exhaustion__URLConnection_write_21,goodB2G1,0,[62],5178,,,266
,,,,,,,,,,
5179,CWE400,CWE400_Resource_Exhaustion__getCookies_Servlet_write_42,CWE400_Resource_Exhaustion__getCookies_Servlet_write_42,goodB2G,0,[73],5179,,,230
,,,,,,,,,,
5180,CWE400,CWE400_Resource_Exhaustion__listen_tcp_write_12,CWE400_Resource_Exhaustion__listen_tcp_write_12,goodB2G,0,"[59, 146]",5180,,,637
,,,,,,,,,,
5181,CWE400,CWE400_Resource_Exhaustion__getParameter_Servlet_for_loop_45,CWE400_Resource_Exhaustion__getParameter_Servlet_for_loop_45,goodB2G,0,[53],5181,,,109
,,,,,,,,,,
5182,CWE400,CWE400_Resource_Exhaustion__sleep_random_73a,CWE400_Resource_Exhaustion__sleep_random_73a,goodB2G,0,[31],5182,,,
5182,CWE400,,CWE400_Resource_Exhaustion__sleep_random_73b,,,,5182,,,49
,,,,,,,,,,
5183,CWE400,CWE400_Resource_Exhaustion__getCookies_Servlet_for_loop_02,CWE400_Resource_Exhaustion__getCookies_Servlet_for_loop_02,bad,1,"[40, 63]",5183,40,63,
,,,,,,,,,,
5184,CWE400,CWE400_Resource_Exhaustion__getParameter_Servlet_write_54a,CWE400_Resource_Exhaustion__getParameter_Servlet_write_54a,goodB2G,0,[35],5184,,,
5184,CWE400,,CWE400_Resource_Exhaustion__getParameter_Servlet_write_54b,,,,5184,,,
5184,CWE400,,CWE400_Resource_Exhaustion__getParameter_Servlet_write_54c,,,,5184,,,
5184,CWE400,,CWE400_Resource_Exhaustion__getParameter_Servlet_write_54d,,,,5184,,,
5184,CWE400,,CWE400_Resource_Exhaustion__getParameter_Servlet_write_54e,,,,5184,,,161
,,,,,,,,,,
5185,CWE400,CWE400_Resource_Exhaustion__Environment_for_loop_73a,CWE400_Resource_Exhaustion__Environment_for_loop_73a,goodB2G,0,[36],5185,,,
5185,CWE400,,CWE400_Resource_Exhaustion__Environment_for_loop_73b,,,,5185,,,63
,,,,,,,,,,
5186,CWE400,CWE400_Resource_Exhaustion__database_for_loop_01,CWE400_Resource_Exhaustion__database_for_loop_01,bad,1,"[115, 54]",5186,54,115,
,,,,,,,,,,
5187,CWE400,CWE400_Resource_Exhaustion__sleep_max_value_67a,CWE400_Resource_Exhaustion__sleep_max_value_67a,bad,1,[33],5187,33,,
5187,CWE400,,CWE400_Resource_Exhaustion__sleep_max_value_67b,,,,5187,,28,
,,,,,,,,,,
5188,CWE400,CWE400_Resource_Exhaustion__URLConnection_write_42,CWE400_Resource_Exhaustion__URLConnection_write_42,goodB2G,0,[120],5188,,,320
,,,,,,,,,,
5189,CWE400,CWE400_Resource_Exhaustion__connect_tcp_write_75a,CWE400_Resource_Exhaustion__connect_tcp_write_75a,goodG2B,0,[58],5189,,,174
5189,CWE400,,CWE400_Resource_Exhaustion__connect_tcp_write_75b,,,,5189,,,
,,,,,,,,,,
5190,CWE400,CWE400_Resource_Exhaustion__Environment_write_02,CWE400_Resource_Exhaustion__Environment_write_02,goodB2G1,0,"[72, 42]",5190,,,306
,,,,,,,,,,
5191,CWE400,CWE400_Resource_Exhaustion__max_value_for_loop_71a,CWE400_Resource_Exhaustion__max_value_for_loop_71a,goodB2G,0,[30],5191,,,
5191,CWE400,,CWE400_Resource_Exhaustion__max_value_for_loop_71b,,,,5191,,,62
,,,,,,,,,,
5192,CWE400,CWE400_Resource_Exhaustion__sleep_URLConnection_72a,CWE400_Resource_Exhaustion__sleep_URLConnection_72a,bad,1,[52],5192,52,,
5192,CWE400,,CWE400_Resource_Exhaustion__sleep_URLConnection_72b,,,,5192,,29,
,,,,,,,,,,
5193,CWE400,CWE400_Resource_Exhaustion__sleep_Environment_74a,CWE400_Resource_Exhaustion__sleep_Environment_74a,bad,1,[34],5193,35,,
5193,CWE400,,CWE400_Resource_Exhaustion__sleep_Environment_74b,,,,5193,,29,
,,,,,,,,,,
5194,CWE400,CWE400_Resource_Exhaustion__getParameter_Servlet_for_loop_21,CWE400_Resource_Exhaustion__getParameter_Servlet_for_loop_21,goodB2G1,0,[38],5194,,,118
,,,,,,,,,,
5195,CWE400,CWE400_Resource_Exhaustion__sleep_connect_tcp_16,CWE400_Resource_Exhaustion__sleep_connect_tcp_16,bad,1,"[114, 50]",5195,50,114,
,,,,,,,,,,
5196,CWE400,CWE400_Resource_Exhaustion__connect_tcp_write_71a,CWE400_Resource_Exhaustion__connect_tcp_write_71a,bad,1,[55],5196,55,,
5196,CWE400,,CWE400_Resource_Exhaustion__connect_tcp_write_71b,,,,5196,,44,
,,,,,,,,,,
5197,CWE400,CWE400_Resource_Exhaustion__getCookies_Servlet_write_16,CWE400_Resource_Exhaustion__getCookies_Servlet_write_16,bad,1,"[70, 48]",5197,48,70,
,,,,,,,,,,
5198,CWE400,CWE400_Resource_Exhaustion__console_readLine_for_loop_61a,CWE400_Resource_Exhaustion__console_readLine_for_loop_61a,goodB2G,0,[32],5198,,,68
