case_id,cwe,main_file,java_file,func_name,target,old_labeled_lines,case_id,bad_source_lines,bad_sink_lines,fixed_lines
5721,CWE601,CWE601_Open_Redirect__Servlet_connect_tcp_21,CWE601_Open_Redirect__Servlet_connect_tcp_21,goodG2B2,0,"[61, 87]",5721,,,243
,,,,,,,,,,
5722,CWE601,CWE601_Open_Redirect__Servlet_getParameter_Servlet_71a,CWE601_Open_Redirect__Servlet_getParameter_Servlet_71a,bad,1,[31],5722,31,,
5722,CWE601,,CWE601_Open_Redirect__Servlet_getParameter_Servlet_71b,,,,5722,,48,
,,,,,,,,,,
5723,CWE601,CWE601_Open_Redirect__Servlet_PropertiesFile_54a,CWE601_Open_Redirect__Servlet_PropertiesFile_54a,bad,1,[49],5723,49,,
5723,CWE601,,CWE601_Open_Redirect__Servlet_PropertiesFile_54b,,,,5723,,,
5723,CWE601,,CWE601_Open_Redirect__Servlet_PropertiesFile_54c,,,,5723,,,
5723,CWE601,,CWE601_Open_Redirect__Servlet_PropertiesFile_54d,,,,5723,,,
5723,CWE601,,CWE601_Open_Redirect__Servlet_PropertiesFile_54e,,,,5723,,47,
,,,,,,,,,,
5724,CWE601,CWE601_Open_Redirect__Servlet_getQueryString_Servlet_81a,CWE601_Open_Redirect__Servlet_getQueryString_Servlet_81a,bad,1,[34],5724,35,,
5724,CWE601,,CWE601_Open_Redirect__Servlet_getQueryString_Servlet_81_bad,,,,5724,,47,
,,,,,,,,,,
5725,CWE601,CWE601_Open_Redirect__Servlet_connect_tcp_72a,CWE601_Open_Redirect__Servlet_connect_tcp_72a,bad,1,[56],5725,56,,
5725,CWE601,,CWE601_Open_Redirect__Servlet_connect_tcp_72b,,,,5725,,49,
,,,,,,,,,,
5726,CWE601,CWE601_Open_Redirect__Servlet_database_61a,CWE601_Open_Redirect__Servlet_database_61a,bad,1,[48],5726,,48,
5726,CWE601,,CWE601_Open_Redirect__Servlet_database_61b,,,,5726,54,,
,,,,,,,,,,
5727,CWE601,CWE601_Open_Redirect__Servlet_File_54a,CWE601_Open_Redirect__Servlet_File_54a,bad,1,[54],5727,54,,
5727,CWE601,,CWE601_Open_Redirect__Servlet_File_54b,,,,5727,,,
5727,CWE601,,CWE601_Open_Redirect__Servlet_File_54c,,,,5727,,,
5727,CWE601,,CWE601_Open_Redirect__Servlet_File_54d,,,,5727,,,
5727,CWE601,,CWE601_Open_Redirect__Servlet_File_54e,,,,5727,,47,
,,,,,,,,,,
5728,CWE601,CWE601_Open_Redirect__Servlet_PropertiesFile_22a,CWE601_Open_Redirect__Servlet_PropertiesFile_22a,bad,1,[55],5728,,55,
5728,CWE601,,CWE601_Open_Redirect__Servlet_PropertiesFile_22b,,,,5728,48,,
,,,,,,,,,,
5729,CWE601,CWE601_Open_Redirect__Servlet_getParameter_Servlet_61a,CWE601_Open_Redirect__Servlet_getParameter_Servlet_61a,bad,1,[48],5729,,48,
5729,CWE601,,CWE601_Open_Redirect__Servlet_getParameter_Servlet_61b,,,,5729,31,,
,,,,,,,,,,
5730,CWE601,CWE601_Open_Redirect__Servlet_connect_tcp_72a,CWE601_Open_Redirect__Servlet_connect_tcp_72a,goodG2B,0,[56],5730,,,122
5730,CWE601,,CWE601_Open_Redirect__Servlet_connect_tcp_72b,,,,5730,,,
,,,,,,,,,,
5731,CWE601,CWE601_Open_Redirect__Servlet_URLConnection_54a,CWE601_Open_Redirect__Servlet_URLConnection_54a,bad,1,[53],5731,53,,
5731,CWE601,,CWE601_Open_Redirect__Servlet_URLConnection_54b,,,,5731,,,
5731,CWE601,,CWE601_Open_Redirect__Servlet_URLConnection_54c,,,,5731,,,
5731,CWE601,,CWE601_Open_Redirect__Servlet_URLConnection_54d,,,,5731,,,
5731,CWE601,,CWE601_Open_Redirect__Servlet_URLConnection_54e,,,,5731,,47,
,,,,,,,,,,
5732,CWE601,CWE601_Open_Redirect__Servlet_listen_tcp_72a,CWE601_Open_Redirect__Servlet_listen_tcp_72a,bad,1,[59],5732,59,,
5732,CWE601,,CWE601_Open_Redirect__Servlet_listen_tcp_72b,,,,5732,,49,
,,,,,,,,,,
5733,CWE601,CWE601_Open_Redirect__Servlet_connect_tcp_81a,CWE601_Open_Redirect__Servlet_connect_tcp_81a,bad,1,[55],5733,55,,
5733,CWE601,,CWE601_Open_Redirect__Servlet_connect_tcp_81_bad,,,,5733,,47,
,,,,,,,,,,
5734,CWE601,CWE601_Open_Redirect__Servlet_URLConnection_17,CWE601_Open_Redirect__Servlet_URLConnection_17,bad,1,"[109, 56]",5734,56,109,
,,,,,,,,,,
5735,CWE601,CWE601_Open_Redirect__Servlet_getCookies_Servlet_67a,CWE601_Open_Redirect__Servlet_getCookies_Servlet_67a,bad,1,[43],5735,43,,
5735,CWE601,,CWE601_Open_Redirect__Servlet_getCookies_Servlet_67b,,,,5735,,48,
,,,,,,,,,,
5736,CWE601,CWE601_Open_Redirect__Servlet_getParameter_Servlet_41,CWE601_Open_Redirect__Servlet_getParameter_Servlet_41,bad,1,[58],5736,58,47,
,,,,,,,,,,
5737,CWE601,CWE601_Open_Redirect__Servlet_getCookies_Servlet_45,CWE601_Open_Redirect__Servlet_getCookies_Servlet_45,bad,1,[71],5737,71,52,
,,,,,,,,,,
5738,CWE601,CWE601_Open_Redirect__Servlet_getParameter_Servlet_74a,CWE601_Open_Redirect__Servlet_getParameter_Servlet_74a,bad,1,[32],5738,32,,
5738,CWE601,,CWE601_Open_Redirect__Servlet_getParameter_Servlet_74b,,,,5738,,49,
,,,,,,,,,,
5739,CWE601,CWE601_Open_Redirect__Servlet_getParameter_Servlet_12,CWE601_Open_Redirect__Servlet_getParameter_Servlet_12,bad,1,"[35, 61]",5739,35,61,
,,,,,,,,,,
5740,CWE601,CWE601_Open_Redirect__Servlet_PropertiesFile_74a,CWE601_Open_Redirect__Servlet_PropertiesFile_74a,bad,1,[50],5740,50,,
5740,CWE601,,CWE601_Open_Redirect__Servlet_PropertiesFile_74b,,,,5740,,49,
,,,,,,,,,,
5741,CWE601,CWE601_Open_Redirect__Servlet_database_31,CWE601_Open_Redirect__Servlet_database_31,bad,1,"[60, 128]",5741,60,128,
,,,,,,,,,,
5742,CWE601,CWE601_Open_Redirect__Servlet_getCookies_Servlet_21,CWE601_Open_Redirect__Servlet_getCookies_Servlet_21,bad,1,"[55, 74]",5742,74,55,
,,,,,,,,,,
5743,CWE601,CWE601_Open_Redirect__Servlet_listen_tcp_17,CWE601_Open_Redirect__Servlet_listen_tcp_17,bad,1,"[139, 61]",5743,61,139,
,,,,,,,,,,
5744,CWE601,CWE601_Open_Redirect__Servlet_connect_tcp_66a,CWE601_Open_Redirect__Servlet_connect_tcp_66a,goodG2B,0,[55],5744,,,119
5744,CWE601,,CWE601_Open_Redirect__Servlet_connect_tcp_66b,,,,5744,,,
,,,,,,,,,,
5745,CWE601,CWE601_Open_Redirect__Servlet_connect_tcp_74a,CWE601_Open_Redirect__Servlet_connect_tcp_74a,bad,1,[56],5745,56,,
5745,CWE601,,CWE601_Open_Redirect__Servlet_connect_tcp_74b,,,,5745,,49,
,,,,,,,,,,
5746,CWE601,CWE601_Open_Redirect__Servlet_URLConnection_66a,CWE601_Open_Redirect__Servlet_URLConnection_66a,bad,1,[53],5746,53,,
5746,CWE601,,CWE601_Open_Redirect__Servlet_URLConnection_66b,,,,5746,,48,
,,,,,,,,,,
5747,CWE601,CWE601_Open_Redirect__Servlet_listen_tcp_61a,CWE601_Open_Redirect__Servlet_listen_tcp_61a,bad,1,[48],5747,,48,
5747,CWE601,,CWE601_Open_Redirect__Servlet_listen_tcp_61b,,,,5747,58,,
,,,,,,,,,,
5748,CWE601,CWE601_Open_Redirect__Servlet_database_45,CWE601_Open_Redirect__Servlet_database_45,bad,1,[87],5748,87,58,
,,,,,,,,,,
5749,CWE601,CWE601_Open_Redirect__Servlet_listen_tcp_53a,CWE601_Open_Redirect__Servlet_listen_tcp_53a,bad,1,[58],5749,58,,
5749,CWE601,,CWE601_Open_Redirect__Servlet_listen_tcp_53b,,,,5749,,,
5749,CWE601,,CWE601_Open_Redirect__Servlet_listen_tcp_53c,,,,5749,,,
5749,CWE601,,CWE601_Open_Redirect__Servlet_listen_tcp_53d,,,,5749,,47,
,,,,,,,,,,
5750,CWE601,CWE601_Open_Redirect__Servlet_listen_tcp_74a,CWE601_Open_Redirect__Servlet_listen_tcp_74a,bad,1,[59],5750,59,,
5750,CWE601,,CWE601_Open_Redirect__Servlet_listen_tcp_74b,,,,5750,,49,
,,,,,,,,,,
5751,CWE601,CWE601_Open_Redirect__Servlet_getCookies_Servlet_81a,CWE601_Open_Redirect__Servlet_getCookies_Servlet_81a,bad,1,[38],5751,38,,
5751,CWE601,,CWE601_Open_Redirect__Servlet_getCookies_Servlet_81_bad,,,,5751,,47,
,,,,,,,,,,
5752,CWE601,CWE601_Open_Redirect__Servlet_listen_tcp_52a,CWE601_Open_Redirect__Servlet_listen_tcp_52a,bad,1,[58],5752,58,,
5752,CWE601,,CWE601_Open_Redirect__Servlet_listen_tcp_52b,,,,5752,,,
5752,CWE601,,CWE601_Open_Redirect__Servlet_listen_tcp_52c,,,,5752,,47,
,,,,,,,,,,
5753,CWE601,CWE601_Open_Redirect__Servlet_getQueryString_Servlet_31,CWE601_Open_Redirect__Servlet_getQueryString_Servlet_31,bad,1,"[74, 40]",5753,41,74,
,,,,,,,,,,
5754,CWE601,CWE601_Open_Redirect__Servlet_URLConnection_51a,CWE601_Open_Redirect__Servlet_URLConnection_51a,bad,1,[52],5754,52,,
5754,CWE601,,CWE601_Open_Redirect__Servlet_URLConnection_51b,,,,5754,,46,
,,,,,,,,,,
5755,CWE601,CWE601_Open_Redirect__Servlet_URLConnection_12,CWE601_Open_Redirect__Servlet_URLConnection_12,bad,1,"[54, 113]",5755,54,113,
,,,,,,,,,,
5756,CWE601,CWE601_Open_Redirect__Servlet_listen_tcp_75a,CWE601_Open_Redirect__Servlet_listen_tcp_75a,bad,1,[61],5756,61,,
5756,CWE601,,CWE601_Open_Redirect__Servlet_listen_tcp_75b,,,,5756,,60,
,,,,,,,,,,
5757,CWE601,CWE601_Open_Redirect__Servlet_getParameter_Servlet_67a,CWE601_Open_Redirect__Servlet_getParameter_Servlet_67a,goodG2B,0,[36],5757,,,54
5757,CWE601,,CWE601_Open_Redirect__Servlet_getParameter_Servlet_67b,,,,5757,,,
,,,,,,,,,,
5758,CWE601,CWE601_Open_Redirect__Servlet_getParameter_Servlet_81a,CWE601_Open_Redirect__Servlet_getParameter_Servlet_81a,bad,1,[31],5758,31,,
5758,CWE601,,CWE601_Open_Redirect__Servlet_getParameter_Servlet_81_bad,,,,5758,,47,
,,,,,,,,,,
5759,CWE601,CWE601_Open_Redirect__Servlet_getCookies_Servlet_16,CWE601_Open_Redirect__Servlet_getCookies_Servlet_16,bad,1,"[42, 64]",5759,42,64,
,,,,,,,,,,
5760,CWE601,CWE601_Open_Redirect__Servlet_getParameter_Servlet_31,CWE601_Open_Redirect__Servlet_getParameter_Servlet_31,bad,1,"[37, 60]",5760,37,60,
